DMS_id,in_gate_complete,auroc_raw_mean,auroc_rank_mean
NP_001605.1,True,0.8809523809523809,0.8809523809523809
NP_001616.1,False,1.0,1.0
NP_001672.1,True,0.9852941176470589,0.9852941176470589
NP_001681.2,False,0.9444444444444444,0.9444444444444444
NP_001684.2,False,1.0,1.0
NP_001745.2,True,1.0,1.0
NP_001783.2,False,0.8,0.7333333333333334
NP_001784.2,False,1.0,0.9444444444444445
NP_001821.2,True,0.9595588235294118,0.9632352941176471
NP_001835.3,True,0.9864406779661017,0.9869792491683828
NP_001837.2,True,0.9864864864864864,0.9801801801801803
NP_001839.2,True,0.9343434343434344,0.9398989898989899
NP_001840.3,True,0.9921023965141612,0.9929193899782134
NP_001843.1,True,1.0,1.0
NP_001845.3,True,0.9787581699346406,0.9795751633986928
NP_001859.1,False,1.0,1.0
NP_001866.2,True,0.9588744588744589,0.961038961038961
NP_001867.2,True,0.9893048128342246,0.9919786096256684
NP_001895.1,False,0.9285714285714286,0.9047619047619048
NP_001909.4,True,0.9951923076923077,0.9951923076923077
NP_001918.3,True,0.9655172413793104,0.9655172413793104
NP_001922.2,False,1.0,1.0
NP_001934.2,True,0.9533333333333333,0.9633333333333334
NP_001944.1,True,0.9428571428571428,0.9571428571428572
NP_001949.1,True,0.6945454545454546,0.7072727272727273
NP_001963.1,True,0.971111111111111,0.96
NP_002011.2,True,1.0,1.0
NP_002015.1,False,1.0,1.0
NP_002016.2,False,0.53125,0.625
NP_002038.2,True,0.9090909090909091,0.9134199134199134
NP_002040.1,True,0.9398496240601504,0.9360902255639098
NP_002043.2,False,0.9454545454545454,0.9454545454545455
NP_002046.1,True,0.9159090909090908,0.9113636363636363
NP_002060.4,False,1.0,1.0
NP_002065.1,True,0.91,0.885
NP_002071.2,False,1.0,1.0
NP_002100.2,False,0.9722222222222222,0.9722222222222223
NP_002131.2,False,0.9166666666666666,0.9166666666666666
NP_002151.2,True,0.3571428571428571,0.375
NP_002171.2,True,0.9384920634920635,0.9345238095238095
NP_002172.2,False,0.8571428571428572,0.761904761904762
NP_002176.2,True,0.9895833333333333,0.9791666666666666
NP_002195.1,False,0.9166666666666667,0.9444444444444444
NP_002212.3,False,0.3333333333333333,0.37037037037037035
NP_002238.2,False,1.0,1.0
NP_002244.1,False,0.9166666666666666,0.9166666666666666
NP_002283.3,True,1.0,1.0
NP_002287.2,False,1.0,1.0
NP_002290.2,False,1.0,1.0
NP_002294.2,False,0.7222222222222222,0.75
NP_002307.2,True,1.0,1.0
NP_002325.2,False,1.0,1.0
NP_002326.2,True,0.9659574468085107,0.9627659574468086
NP_002327.2,False,1.0,1.0
NP_002372.1,True,0.90625,0.96875
NP_002388.2,True,0.8852941176470587,0.8985294117647058
NP_002411.3,True,0.9032258064516129,0.9301075268817204
NP_002418.1,False,1.0,1.0
NP_002426.1,False,0.96875,0.921875
NP_002428.1,False,0.9166666666666666,0.9166666666666666
NP_002430.3,True,0.19999999999999996,0.30000000000000004
NP_002435.1,False,0.8181818181818181,0.8409090909090909
NP_002445.2,True,0.9607843137254901,0.9803921568627451
NP_002456.2,False,0.9166666666666667,0.9027777777777778
NP_002461.2,True,0.945578231292517,0.9438775510204082
NP_002462.2,True,0.8076923076923077,0.8413461538461539
NP_002463.2,True,0.9090909090909091,0.9090909090909091
NP_002464.1,True,0.9277777777777778,0.9317460317460318
NP_002476.2,False,0.7647058823529411,0.8235294117647058
NP_002492.2,True,0.9565217391304348,0.9184782608695652
NP_002520.2,True,0.9756521739130435,0.9678260869565218
NP_002538.1,True,0.8928571428571429,0.8690476190476192
NP_002576.1,False,1.0,1.0
NP_002600.1,True,0.998849252013809,1.0
NP_002612.1,False,1.0,1.0
NP_002624.2,False,1.0,1.0
NP_002632.1,True,0.9206349206349207,0.9107142857142857
NP_002652.2,True,0.8500000000000001,0.8875
NP_002653.1,True,1.0,1.0
NP_002682.2,False,0.9777777777777777,1.0
NP_002684.1,True,0.9810924369747899,0.9761904761904762
NP_002706.1,False,1.0,0.9743589743589745
NP_002730.1,True,0.9722222222222222,0.9722222222222222
NP_002733.2,False,0.9090909090909091,0.9090909090909091
NP_002746.1,True,1.0,1.0
NP_002755.1,False,1.0,1.0
NP_002760.1,True,0.7435897435897435,0.7905982905982906
NP_002766.1,False,0.9692307692307692,0.9692307692307692
NP_002769.1,False,1.0,1.0
NP_002825.3,True,0.9659090909090909,0.9625
NP_002829.3,False,1.0,1.0
NP_002851.2,True,0.8970588235294118,0.8933823529411764
NP_002854.3,True,0.9242424242424243,0.9393939393939393
NP_002871.1,False,0.9859943977591036,0.9852941176470588
NP_002878.2,False,0.8214285714285714,0.8214285714285714
NP_002891.1,False,0.6296296296296295,0.6851851851851852
NP_002896.2,False,1.0,1.0
NP_002932.1,True,1.0,1.0
NP_002959.2,True,0.7058823529411764,0.7941176470588235
NP_002963.2,False,0.09090909090909094,0.13636363636363635
NP_002991.2,True,0.994949494949495,0.994949494949495
NP_002992.1,False,1.0,1.0
NP_002993.1,True,0.9711538461538461,0.9903846153846154
NP_003009.2,False,0.9166666666666666,0.9444444444444444
NP_003014.3,True,0.7731092436974789,0.7563025210084033
NP_003026.2,False,1.0,1.0
NP_003027.1,True,1.0,0.9976076555023924
NP_003033.3,True,0.9287515762925599,0.9281210592686002
NP_003043.3,False,1.0,1.0
NP_003046.2,False,1.0,1.0
NP_003051.1,True,0.9979296066252589,0.9979296066252589
NP_003061.3,True,0.9849539636200314,0.9860768021558499
NP_003066.2,False,1.0,1.0
NP_003070.3,False,1.0,1.0
NP_003097.1,False,1.0,1.0
NP_003099.1,True,0.972972972972973,0.972972972972973
NP_003110.1,True,0.9818181818181818,0.9840909090909091
NP_003147.2,False,1.0,1.0
NP_003150.1,True,0.9900615901455768,0.9906914893617021
NP_003156.1,True,0.9378629500580719,0.9356852497096398
NP_003163.1,False,0.9583333333333333,0.9166666666666666
NP_003165.2,False,0.9285714285714286,0.9285714285714285
NP_003184.1,False,1.0,1.0
NP_003218.2,False,0.9166666666666667,0.9166666666666667
NP_003229.1,False,0.9423076923076923,0.9423076923076923
NP_003233.4,True,0.982843137254902,0.9803921568627452
NP_003276.3,False,1.0,1.0
NP_003280.2,False,0.5384615384615384,0.6923076923076923
NP_003313.3,True,1.0,1.0
NP_003325.2,True,0.5666666666666667,0.5333333333333333
NP_003352.2,True,0.987012987012987,0.9948051948051948
NP_003383.4,False,0.8333333333333334,0.8333333333333334
NP_003394.1,False,1.0,1.0
NP_003404.1,False,1.0,1.0
NP_003457.1,False,1.0,1.0
NP_003468.2,False,0.9500000000000001,1.0
NP_003482.1,True,0.9523809523809523,1.0
NP_003485.1,True,0.9394887845592071,0.9379238393322901
NP_003551.2,True,0.9962264150943396,0.9962264150943396
NP_003570.2,True,0.94375,0.9375
NP_003579.3,False,0.8,0.8666666666666667
NP_003602.1,True,0.9379844961240311,0.9147286821705427
NP_003611.1,False,0.7857142857142857,0.7142857142857143
NP_003631.2,True,1.0,1.0
NP_003667.1,False,1.0,1.0
NP_003671.1,False,1.0,1.0
NP_003679.2,True,0.7333333333333333,0.7185185185185184
NP_003709.3,True,0.9616666666666667,0.96
NP_003713.3,True,0.9576923076923076,0.9666666666666667
NP_003733.2,True,0.9917043740573153,0.9924585218702866
NP_003782.1,False,1.0,1.0
NP_003792.1,False,0.9777777777777777,1.0
NP_003826.2,False,1.0,1.0
NP_003830.1,False,0.9666666666666667,0.9333333333333333
NP_003841.1,False,1.0,1.0
NP_003871.1,False,0.9111111111111112,0.9333333333333333
NP_003886.3,True,0.96,0.96
NP_003891.1,False,0.9166666666666667,0.9166666666666667
NP_003898.2,True,0.9962121212121212,1.0
NP_003910.1,False,0.9375,1.0
NP_003914.1,False,0.8333333333333334,0.8333333333333334
NP_003969.2,False,0.7916666666666666,0.75
NP_003986.2,True,0.8611111111111112,0.8611111111111112
NP_003989.2,False,1.0,1.0
NP_003990.1,False,0.9166666666666666,0.9166666666666666
NP_003995.2,True,0.9505494505494505,0.956043956043956
NP_004010.1,False,1.0,1.0
NP_004035.2,False,1.0,1.0
NP_004046.2,True,0.8787878787878788,0.8333333333333333
NP_004073.2,True,0.9627329192546584,0.9503105590062112
NP_004077.1,False,0.8035714285714286,0.8571428571428572
NP_004083.3,True,1.0,1.0
NP_004144.2,False,0.9454545454545454,0.9636363636363636
NP_004159.2,False,0.9761904761904763,0.9761904761904763
NP_004162.2,True,0.7653061224489796,0.7857142857142857
NP_004165.2,False,1.0,1.0
NP_004167.3,False,1.0,1.0
NP_004174.1,True,0.9737072743207711,0.9745836985100789
NP_004178.2,True,0.9790476190476192,0.978095238095238
NP_004179.3,False,1.0,1.0
NP_004195.2,False,1.0,1.0
NP_004199.1,True,0.9615384615384615,0.9670329670329669
NP_004202.4,True,0.9897959183673469,0.9948979591836735
NP_004209.2,False,1.0,1.0
NP_004229.1,False,0.9500000000000001,0.95
NP_004230.2,True,0.8448275862068966,0.7844827586206896
NP_004238.3,True,0.9888888888888889,0.9916666666666667
NP_004251.4,True,0.8488372093023256,0.8333333333333334
NP_004264.2,False,1.0,1.0
NP_004272.2,True,1.0,1.0
NP_004290.2,True,0.9058823529411764,0.9176470588235294
NP_004295.2,True,0.8642857142857143,0.8999999999999999
NP_004312.2,True,0.9829466032988537,0.9810595471065138
NP_004319.1,True,1.0,1.0
NP_004320.2,False,1.0,1.0
NP_004324.2,True,0.9829545454545454,0.9829545454545454
NP_004332.2,False,0.9166666666666666,0.9583333333333333
NP_004351.1,True,0.731404958677686,0.7283057851239669
NP_004357.3,True,0.9624999999999999,0.9874999999999999
NP_004362.2,True,0.9877450980392157,0.9865196078431373
NP_004378.1,False,1.0,0.9814814814814815
NP_004399.2,True,0.8891156462585034,0.8894557823129252
NP_004416.2,False,1.0,0.96875
NP_004420.1,False,1.0,1.0
NP_004422.2,True,1.0,1.0
NP_004435.3,True,0.9990421455938697,0.9961685823754789
NP_004437.2,True,0.9722222222222222,0.9444444444444444
NP_004439.2,False,0.8947368421052632,0.8947368421052632
NP_004444.2,True,0.9263157894736842,0.8999999999999999
NP_004447.2,True,0.9973262032085561,0.9946524064171123
NP_004454.2,True,0.9907407407407407,1.0
NP_004475.1,True,0.6935483870967742,0.5161290322580645
NP_004484.1,False,0.925,0.925
NP_004510.1,True,0.9877450980392156,0.9840686274509803
NP_004513.1,False,1.0,1.0
NP_004514.2,True,0.9411764705882353,0.926470588235294
NP_004517.2,False,1.0,1.0
NP_004551.2,True,0.8057142857142857,0.797142857142857
NP_004553.2,False,0.9408284023668639,0.9349112426035503
NP_004563.2,True,0.95,0.95
NP_004571.2,False,1.0,1.0
NP_004577.1,True,1.0,1.0
NP_004586.2,False,1.0,1.0
NP_004603.1,True,1.0,1.0
NP_004605.4,True,0.9642857142857143,0.9523809523809523
NP_004612.2,False,0.9,0.8625
NP_004619.3,False,0.875,0.9375
NP_004620.1,False,1.0,1.0
NP_004637.1,True,0.9398176291793311,0.9416413373860182
NP_004647.1,False,1.0,1.0
NP_004689.1,False,1.0,1.0
NP_004691.2,True,0.9466666666666667,0.9466666666666667
NP_004743.1,False,0.7846153846153847,0.7846153846153847
NP_004784.2,True,0.84375,0.84375
NP_004786.2,False,1.0,1.0
NP_004808.2,True,0.9866666666666667,0.9866666666666667
NP_004811.1,False,1.0,1.0
NP_004817.2,False,1.0,0.9848484848484849
NP_004827.4,False,1.0,1.0
NP_004846.4,False,1.0,1.0
NP_004853.2,False,1.0,0.9857142857142858
NP_004854.1,False,0.9583333333333334,0.9791666666666667
NP_004886.3,True,0.8650793650793651,0.875
NP_004915.2,False,1.0,0.9791666666666666
NP_004919.1,False,1.0,1.0
NP_004928.2,True,0.9871794871794872,0.9829059829059829
NP_004936.2,True,0.8125,0.7980769230769231
NP_004937.1,True,1.0,1.0
NP_004950.2,True,0.9545454545454545,0.9848484848484849
NP_004951.1,True,0.8425925925925926,0.8425925925925926
NP_004954.2,False,0.75,0.75
NP_004963.1,False,0.9583333333333333,0.9583333333333333
NP_004964.2,False,0.8666666666666667,0.8
NP_004965.1,True,1.0,1.0
NP_004966.1,True,0.98828125,0.9852241847826088
NP_004968.2,False,0.8571428571428572,0.875
NP_004971.2,True,1.0,1.0
NP_004975.2,True,0.8997821350762527,0.9114015976761075
NP_004985.2,False,1.0,0.8888888888888888
NP_004990.3,False,0.7833333333333333,0.7916666666666666
NP_004997.4,False,1.0,1.0
NP_005008.2,True,0.9897959183673469,0.9897959183673469
NP_005016.1,False,1.0,1.0
NP_005017.3,False,0.8,0.8200000000000001
NP_005018.2,True,0.9363636363636363,0.9363636363636363
NP_005041.1,True,1.0,1.0
NP_005046.2,False,0.9230769230769231,0.9230769230769231
NP_005059.2,False,0.33333333333333337,0.2222222222222222
NP_005076.3,False,0.9333333333333333,0.9666666666666667
NP_005085.2,False,1.0,1.0
NP_005111.2,True,0.9677777777777778,0.9719444444444445
NP_005112.2,True,0.8846153846153846,0.8846153846153847
NP_005135.2,True,1.0,1.0
NP_005174.2,True,1.0,1.0
NP_005179.2,True,0.9743589743589745,0.9743589743589745
NP_005202.2,True,0.9903030303030302,0.9896969696969697
NP_005206.2,False,1.0,1.0
NP_005219.2,False,0.9102564102564102,0.9102564102564102
NP_005226.1,False,0.7916666666666667,0.7916666666666666
NP_005227.1,False,0.9285714285714286,0.9285714285714285
NP_005240.3,True,0.9940843621399177,0.9912551440329218
NP_005242.1,False,1.0,1.0
NP_005254.2,False,1.0,1.0
NP_005258.2,True,0.9711538461538461,0.967948717948718
NP_005262.1,False,0.858974358974359,0.8205128205128205
NP_005325.2,True,0.9928571428571429,0.9214285714285715
NP_005328.2,False,0.6428571428571429,0.6071428571428572
NP_005334.1,False,1.0,1.0
NP_005350.1,True,0.9238095238095239,0.9523809523809524
NP_005351.2,True,1.0,0.989010989010989
NP_005364.1,False,0.9571428571428571,0.9607142857142856
NP_005369.2,False,0.9714285714285715,0.9857142857142858
NP_005404.1,False,1.0,1.0
NP_005413.2,True,0.9590909090909091,0.9454545454545454
NP_005436.1,True,0.9733333333333334,0.9600000000000001
NP_005439.2,False,0.32142857142857145,0.3928571428571429
NP_005449.5,True,0.8817567567567568,0.8657094594594594
NP_005452.2,False,1.0,1.0
NP_005468.1,True,1.0,1.0
NP_005493.2,True,0.9761904761904763,0.9841269841269841
NP_005509.1,False,0.8181818181818182,0.8181818181818182
NP_005526.1,True,0.9285714285714286,0.9107142857142857
NP_005545.1,True,1.0,1.0
NP_005546.2,True,1.0,0.9772727272727273
NP_005548.2,True,0.96875,0.9625
NP_005553.2,True,1.0,1.0
NP_005563.1,True,0.3184713375796178,0.3630573248407643
NP_005564.1,False,1.0,1.0
NP_005576.3,False,1.0,0.9807692307692308
NP_005582.1,False,1.0,1.0
NP_005583.1,False,0.9791666666666666,0.9791666666666666
NP_005594.2,True,0.9375,0.9375
NP_005600.1,True,0.9142857142857144,0.9238095238095237
NP_005609.3,False,1.0,1.0
NP_005620.1,True,0.9928774928774928,0.9907407407407407
NP_005621.2,True,1.0,1.0
NP_005622.1,False,1.0,1.0
NP_005624.2,True,0.9416909620991254,0.9349854227405248
NP_005641.1,True,1.0,0.9788359788359788
NP_005645.1,True,1.0,1.0
NP_005661.1,False,0.9,0.95
NP_005667.2,False,1.0,1.0
NP_005668.2,False,0.8600000000000001,0.8600000000000001
NP_005673.3,True,0.9322916666666666,0.9270833333333333
NP_005678.3,False,0.8,0.8166666666666668
NP_005680.1,False,0.9090909090909091,1.0
NP_005682.2,True,1.0,1.0
NP_005723.2,False,1.0,1.0
NP_005778.1,False,1.0,1.0
NP_005850.1,True,0.9549549549549551,0.9564564564564565
NP_005852.2,False,1.0,1.0
NP_005853.2,True,0.90625,0.9
NP_005887.2,False,1.0,0.9583333333333334
NP_005893.1,True,1.0,1.0
NP_005899.3,False,1.0,1.0
NP_005901.2,False,0.9861111111111112,0.9722222222222223
NP_005903.2,True,0.9814814814814815,0.9814814814814815
NP_005912.1,True,0.9739130434782609,0.9739130434782608
NP_005923.3,False,1.0,1.0
NP_005947.3,False,1.0,1.0
NP_005948.3,False,0.9481481481481482,0.9277777777777777
NP_005973.1,False,1.0,1.0
NP_005984.3,True,0.9605263157894738,0.9605263157894737
NP_005987.3,False,1.0,1.0
NP_005996.2,True,0.9533333333333334,0.9563636363636364
NP_006000.2,True,0.9395973154362416,0.9463087248322147
NP_006006.3,True,0.958958958958959,0.9552052052052052
NP_006008.1,False,0.7857142857142857,0.7857142857142857
NP_006010.2,False,0.9777777777777777,0.9666666666666667
NP_006021.2,False,1.0,1.0
NP_006026.3,True,0.9696969696969696,0.9696969696969696
NP_006027.2,False,0.8666666666666667,0.6666666666666667
NP_006028.2,True,1.0,1.0
NP_006054.2,False,1.0,1.0
NP_006077.2,True,0.7657657657657657,0.7387387387387387
NP_006078.2,True,0.7454545454545456,0.7575757575757576
NP_006112.3,True,0.966346153846154,0.9711538461538463
NP_006114.1,True,0.9770114942528736,0.9778735632183908
NP_006138.1,True,1.0,1.0
NP_006149.2,False,0.9846153846153847,0.9538461538461539
NP_006155.2,True,1.0,0.9999999999999999
NP_006171.2,False,0.9583333333333334,0.9375
NP_006183.2,False,1.0,1.0
NP_006195.3,False,0.8163265306122449,0.7653061224489796
NP_006197.1,False,1.0,1.0
NP_006199.2,False,0.9642857142857143,0.9821428571428572
NP_006205.1,False,1.0,1.0
NP_006209.2,True,0.8500000000000001,0.9041666666666667
NP_006222.2,True,0.903225806451613,0.9032258064516129
NP_006236.1,True,0.8333333333333334,0.8333333333333334
NP_006252.4,False,1.0,1.0
NP_006256.1,False,1.0,1.0
NP_006259.1,False,1.0,1.0
NP_006260.1,True,0.9629629629629629,0.9735449735449736
NP_006281.1,True,1.0,1.0
NP_006286.1,False,0.9259259259259259,0.9166666666666666
NP_006293.2,False,1.0,1.0
NP_006297.2,True,0.9772296015180264,0.9791271347248576
NP_006334.2,True,0.9949494949494949,0.9949494949494949
NP_006350.1,False,1.0,1.0
NP_006354.2,False,1.0,1.0
NP_006388.2,False,0.9600000000000001,0.9600000000000001
NP_006406.1,False,0.9333333333333333,0.9500000000000001
NP_006485.2,False,1.0,1.0
NP_006507.2,True,0.96875,0.9734375000000001
NP_006508.2,True,0.9578947368421052,0.9565789473684211
NP_006512.2,False,1.0,1.0
NP_006554.1,False,1.0,1.0
NP_006556.1,True,0.9861111111111112,0.9965277777777778
NP_006558.1,True,0.9934640522875816,1.0
NP_006570.1,True,0.875,0.8828125
NP_006584.1,False,1.0,1.0
NP_006603.2,False,1.0,1.0
NP_006615.2,False,0.8409090909090909,0.8636363636363636
NP_006693.3,True,0.9017857142857142,0.9241071428571428
NP_006740.1,False,0.9305555555555556,0.9305555555555556
NP_006757.2,True,0.9640449438202248,0.9696629213483147
NP_006758.2,True,0.9714285714285715,0.9904761904761905
NP_006763.2,True,0.9157427937915743,0.9142184035476717
NP_006774.2,False,1.0,0.9791666666666666
NP_006787.2,True,0.9015151515151516,0.893939393939394
NP_006843.2,False,0.9583333333333334,0.9791666666666667
NP_006874.1,False,1.0,1.0
NP_008822.2,False,0.75,0.7916666666666667
NP_008823.1,False,1.0,1.0
NP_008825.4,False,0.9848484848484849,0.9848484848484849
NP_008846.2,True,1.0,1.0
NP_008853.3,True,0.9587482219061166,0.953769559032717
NP_008860.4,False,0.9230769230769231,0.9615384615384616
NP_008870.2,True,0.8949579831932772,0.8960084033613446
NP_008871.3,True,0.8823529411764707,0.9117647058823529
NP_008872.1,True,1.0,1.0
NP_008880.2,False,1.0,1.0
NP_008919.3,False,0.6666666666666667,0.6666666666666667
NP_008986.2,True,0.9732142857142857,0.9821428571428572
NP_009006.2,True,0.8877551020408163,0.8903061224489796
NP_009009.1,True,0.5254237288135593,0.5254237288135593
NP_009029.3,False,0.7222222222222222,0.6666666666666667
NP_009034.2,True,1.0,1.0
NP_009051.1,False,1.0,1.0
NP_009057.1,True,1.0,1.0
NP_009075.1,False,0.9487179487179487,0.9487179487179487
NP_009125.1,False,1.0,1.0
NP_009203.2,False,1.0,1.0
NP_009220.2,False,1.0,1.0
NP_009225.1,False,0.9536876731301939,0.9409734245152355
NP_009297.2,True,0.9578651685393258,0.9589185393258426
NP_009330.1,True,0.7894736842105263,0.7368421052631579
NP_015556.1,True,0.9,0.9190476190476191
NP_015564.5,False,0.9818181818181819,0.9636363636363637
NP_015566.1,True,0.8662391204764086,0.8683005038937243
NP_031374.2,False,1.0,1.0
NP_031401.1,False,0.8235294117647058,0.8235294117647058
NP_036192.2,True,1.0,1.0
NP_036214.2,True,0.84,0.6799999999999999
NP_036234.3,True,0.9351415094339623,0.902122641509434
NP_036255.2,False,0.859375,0.859375
NP_036276.1,True,0.9047619047619048,0.9047619047619048
NP_036288.2,False,0.6923076923076923,0.5384615384615384
NP_036292.2,True,1.0,1.0
NP_036311.3,False,1.0,1.0
NP_036318.1,False,0.9791666666666666,0.9791666666666666
NP_036325.2,False,0.95,0.9625
NP_036335.1,False,1.0,0.9910714285714286
NP_036345.2,False,1.0,1.0
NP_036356.1,True,0.9411764705882353,0.9558823529411764
NP_036412.1,False,0.6666666666666666,0.7619047619047619
NP_036413.1,False,1.0,1.0
NP_036425.1,False,1.0,1.0
NP_036450.1,False,1.0,1.0
NP_036459.1,False,0.9090909090909091,0.9090909090909091
NP_036462.2,True,0.7136363636363637,0.7204545454545456
NP_036546.2,False,0.9333333333333333,0.9666666666666667
NP_036566.1,False,0.9444444444444444,0.9444444444444444
NP_036611.2,False,1.0,1.0
NP_037386.1,False,0.7272727272727273,0.7727272727272727
NP_037466.3,True,0.9705882352941176,0.9926470588235294
NP_037471.2,False,1.0,1.0
NP_037514.2,False,0.9,0.9
NP_038460.4,True,1.0,1.0
NP_038475.2,True,0.5116279069767442,0.5116279069767442
NP_054701.1,False,0.4,0.35000000000000003
NP_054722.2,False,0.9166666666666666,0.9166666666666666
NP_054728.2,True,0.9321266968325792,0.9264705882352942
NP_054733.2,True,0.9789473684210527,0.9973684210526317
NP_054742.2,False,0.90625,0.90625
NP_054768.2,True,0.9513888888888888,0.9479166666666667
NP_054772.1,False,1.0,1.0
NP_054799.4,True,0.9215686274509803,0.9215686274509804
NP_054831.2,True,0.9939271255060729,0.9838056680161944
NP_054858.2,True,0.9480000000000001,0.9460000000000001
NP_054859.2,True,1.0,1.0
NP_055006.1,True,0.9118589743589743,0.9118589743589743
NP_055023.2,True,0.88125,0.88125
NP_055040.2,True,0.956043956043956,0.9587912087912087
NP_055054.1,False,1.0,1.0
NP_055059.2,False,1.0,1.0
NP_055064.1,True,0.8819444444444444,0.9027777777777778
NP_055066.1,False,0.925,0.9125000000000001
NP_055067.1,False,1.0,1.0
NP_055085.1,False,0.9538461538461539,0.9538461538461539
NP_055086.1,False,1.0,1.0
NP_055112.2,False,1.0,1.0
NP_055129.2,False,0.9705882352941176,0.9852941176470588
NP_055134.2,False,0.42857142857142855,0.4642857142857143
NP_055151.3,False,0.9642857142857143,0.9464285714285714
NP_055177.2,False,1.0,1.0
NP_055199.1,False,1.0,1.0
NP_055238.1,True,0.8888888888888888,0.9027777777777778
NP_055282.1,False,1.0,1.0
NP_055306.1,False,0.75,0.65
NP_055331.1,False,1.0,1.0
NP_055400.1,True,0.965686274509804,0.9607843137254902
NP_055440.1,True,0.953125,0.96875
NP_055448.1,False,1.0,0.9875
NP_055454.1,True,1.0,1.0
NP_055484.3,False,1.0,1.0
NP_055496.2,False,1.0,1.0
NP_055509.2,False,1.0,1.0
NP_055527.1,True,0.9772727272727273,0.9886363636363636
NP_055529.2,True,0.9,0.8907407407407407
NP_055543.2,False,0.8666666666666667,0.8666666666666667
NP_055569.1,False,0.6388888888888888,0.6666666666666666
NP_055595.2,True,0.9659090909090908,0.9545454545454545
NP_055610.1,True,0.9969230769230769,0.9921153846153846
NP_055619.2,True,1.0,1.0
NP_055637.2,False,1.0,1.0
NP_055661.3,False,0.9814814814814815,0.9444444444444445
NP_055689.1,True,1.0,1.0
NP_055744.2,False,1.0,1.0
NP_055761.2,True,0.9846818538884524,0.9876276512175962
NP_055771.4,True,0.9642857142857143,0.9642857142857143
NP_055775.2,False,1.0,1.0
NP_055782.3,False,1.0,1.0
NP_055790.1,False,1.0,1.0
NP_055800.2,False,0.9705882352941176,0.9411764705882353
NP_055826.1,False,1.0,1.0
NP_055840.2,True,0.9466666666666667,0.9433333333333332
NP_055844.2,False,1.0,0.9333333333333333
NP_055862.1,False,1.0,1.0
NP_055887.3,True,0.9444444444444444,0.9444444444444445
NP_055915.2,True,0.8438438438438438,0.8378378378378378
NP_055917.1,True,0.9583333333333333,0.8333333333333333
NP_055929.1,True,1.0,1.0
NP_055940.3,True,0.9571428571428571,0.9214285714285715
NP_055981.1,True,0.962962962962963,0.9722222222222222
NP_056000.1,False,1.0,0.9871794871794871
NP_056080.1,True,0.9576388888888889,0.9618055555555556
NP_056082.2,False,1.0,1.0
NP_056087.2,True,0.8235294117647058,0.838235294117647
NP_056092.2,True,0.8562500000000001,0.8875
NP_056093.3,False,1.0,1.0
NP_056110.2,False,0.9629629629629629,0.9629629629629629
NP_056150.1,True,0.8892572944297082,0.8885941644562334
NP_056155.1,True,0.9296875,0.9375
NP_056201.2,False,0.8333333333333334,0.8333333333333334
NP_056240.2,True,1.0,1.0
NP_056265.2,False,0.8333333333333334,0.6666666666666667
NP_056280.2,False,0.9375,0.9375
NP_056303.3,False,0.5333333333333333,0.5333333333333333
NP_056321.2,True,0.927536231884058,0.9057971014492754
NP_056346.3,True,0.9607843137254902,0.9313725490196079
NP_056372.1,False,1.0,1.0
NP_056374.2,True,1.0,0.9939792008757526
NP_056375.2,True,0.984903381642512,0.9861111111111112
NP_056385.1,True,0.8884615384615384,0.8730769230769231
NP_056477.1,True,0.8571428571428571,0.8392857142857143
NP_056508.2,False,1.0,0.9615384615384616
NP_056512.5,False,1.0,1.0
NP_056536.2,True,1.0,1.0
NP_056651.1,False,1.0,1.0
NP_056655.3,False,1.0,1.0
NP_056953.2,False,1.0,1.0
NP_056968.1,False,1.0,1.0
NP_056979.1,False,0.5555555555555556,0.5555555555555556
NP_056980.2,False,0.8518518518518519,0.8518518518518519
NP_056999.2,True,0.8703703703703703,0.8796296296296297
NP_057006.1,True,0.988095238095238,0.9880952380952381
NP_057021.2,False,1.0,1.0
NP_057062.1,True,0.8260869565217391,0.8478260869565216
NP_057092.2,False,0.8181818181818182,0.8181818181818181
NP_057097.2,False,0.8,0.9
NP_057116.2,False,1.0,1.0
NP_057119.3,False,0.9642857142857143,0.9821428571428572
NP_057126.2,False,1.0,1.0
NP_057195.2,True,1.0,1.0
NP_057206.2,False,1.0,1.0
NP_057264.4,True,0.9777777777777779,0.9666666666666667
NP_057287.2,True,1.0,1.0
NP_057288.1,False,0.9285714285714286,0.9285714285714286
NP_057303.2,False,1.0,1.0
NP_057425.3,True,1.0,1.0
NP_057457.1,True,0.7777777777777778,0.7870370370370371
NP_057616.2,False,1.0,1.0
NP_057664.1,True,1.0,1.0
NP_057688.3,False,1.0,1.0
NP_057732.2,False,1.0,1.0
NP_058515.1,False,1.0,1.0
NP_058633.2,True,0.4,0.4142857142857143
NP_058634.4,False,1.0,1.0
NP_058637.1,False,1.0,1.0
NP_058648.4,True,0.8225806451612903,0.7903225806451613
NP_059129.3,False,1.0,1.0
NP_060004.3,False,1.0,1.0
NP_060017.1,False,0.95,0.95
NP_060033.3,False,0.8,0.8
NP_060035.2,False,1.0,0.9791666666666667
NP_060083.1,False,0.9629629629629629,0.9814814814814814
NP_060106.2,True,0.5714285714285714,0.4285714285714286
NP_060111.2,True,0.9888888888888889,0.9888888888888889
NP_060121.3,True,0.9759259259259259,0.9796296296296296
NP_060124.2,True,0.7658730158730158,0.7490079365079365
NP_060132.3,True,0.8833333333333333,0.8833333333333333
