DMS_id,n,auroc_uniform,auroc_biogate,auroc_best,label_rate
NP_001355847.1,47,0.696969696969697,0.9772727272727273,0.9924242424242424,0.9361702127659575
NP_001357188.2,98,0.8222222222222222,0.9791666666666666,0.9888888888888889,0.9183673469387755
NP_001357587.1,56,0.9058823529411764,0.9607843137254901,0.9882352941176471,0.9107142857142857
NP_001358995.1,27,1.0,1.0,1.0,0.9259259259259259
NP_001366127.1,177,0.7430232558139535,0.8872093023255815,0.9953488372093023,0.02824858757062147
NP_001366429.1,42,0.7804878048780488,0.9512195121951219,0.9512195121951219,0.023809523809523808
NP_001387.2,94,0.9559523809523809,0.9571428571428572,0.9904761904761905,0.2553191489361702
NP_001390.1,101,0.788235294117647,0.8889705882352942,0.9522058823529411,0.8415841584158416
NP_001421.2,51,0.8673469387755103,0.9489795918367347,0.9795918367346939,0.0392156862745098
NP_001444.2,25,0.9841269841269842,1.0,1.0,0.72
NP_001531.1,21,0.8148148148148149,0.8148148148148149,0.8703703703703705,0.8571428571428571
NP_001596.2,23,0.976923076923077,0.9538461538461538,0.9538461538461538,0.43478260869565216
NP_001605.1,44,0.5119047619047619,0.7619047619047619,0.8928571428571428,0.9545454545454546
NP_001672.1,21,0.8529411764705882,0.9411764705882353,1.0,0.8095238095238095
NP_001745.2,41,0.9976190476190476,1.0,1.0,0.5121951219512195
NP_001821.2,33,0.8455882352941176,0.9007352941176471,1.0,0.5151515151515151
NP_001835.3,402,0.9622366545224141,0.9757009345794393,0.9835894186599081,0.7338308457711443
NP_001837.2,89,0.9954954954954955,0.9882882882882883,0.9981981981981982,0.16853932584269662
NP_001839.2,134,0.9055555555555557,0.9005050505050505,0.9393939393939396,0.3283582089552239
NP_001840.3,122,0.8600217864923746,0.9651416122004357,0.9926470588235293,0.4426229508196721
NP_001843.1,20,0.9473684210526316,0.9473684210526316,1.0,0.05
NP_001845.3,154,0.9162581699346405,0.9640522875816994,0.9767156862745099,0.11688311688311688
NP_001866.2,61,0.9285714285714286,0.9296536796536797,0.9523809523809523,0.45901639344262296
NP_001867.2,28,0.8663101604278075,0.946524064171123,1.0,0.39285714285714285
NP_001909.4,29,0.9471153846153846,0.9807692307692308,0.9951923076923077,0.5517241379310345
NP_001918.3,31,0.9310344827586207,0.9482758620689655,0.9655172413793104,0.9354838709677419
NP_001934.2,35,0.8600000000000001,0.8800000000000001,0.9666666666666667,0.14285714285714285
NP_001944.1,31,0.9095238095238094,0.9190476190476191,0.9904761904761905,0.6774193548387096
NP_001949.1,36,0.4581818181818182,0.6145454545454545,0.7236363636363636,0.6944444444444444
NP_001963.1,55,0.9644444444444444,0.9666666666666666,0.9666666666666667,0.8181818181818182
NP_002011.2,28,0.7555555555555555,0.9833333333333334,1.0,0.35714285714285715
NP_002038.2,32,0.8658008658008658,0.9004329004329004,0.922077922077922,0.65625
NP_002040.1,26,0.8421052631578947,0.8571428571428572,0.9473684210526316,0.2692307692307692
NP_002046.1,51,0.9727272727272727,0.9136363636363636,0.9454545454545454,0.7843137254901961
NP_002065.1,33,0.665,0.895,0.895,0.7575757575757576
NP_002151.2,57,0.125,0.125,0.7142857142857143,0.017543859649122806
NP_002171.2,45,0.9444444444444444,0.9126984126984127,0.9523809523809523,0.5333333333333333
NP_002176.2,20,0.48958333333333337,0.7708333333333333,1.0,0.4
NP_002283.3,28,0.9423076923076923,0.9615384615384616,1.0,0.07142857142857142
NP_002307.2,28,0.8695652173913044,0.9652173913043478,1.0,0.8214285714285714
NP_002326.2,67,0.8574468085106383,0.9180851063829788,0.9627659574468085,0.7014925373134329
NP_002372.1,20,0.84375,0.75,0.984375,0.2
NP_002388.2,37,0.7911764705882354,0.8558823529411765,0.9088235294117646,0.5405405405405406
NP_002411.3,37,0.8172043010752688,0.8387096774193548,0.9086021505376345,0.16216216216216217
NP_002430.3,21,0.050000000000000044,0.050000000000000044,0.8,0.047619047619047616
NP_002445.2,20,0.9019607843137254,0.9411764705882353,1.0,0.15
NP_002461.2,49,0.9132653061224489,0.935374149659864,0.943877551020408,0.42857142857142855
NP_002462.2,30,0.8365384615384616,0.7884615384615384,0.8365384615384616,0.13333333333333333
NP_002463.2,23,0.31818181818181823,0.7272727272727273,1.0,0.043478260869565216
NP_002464.1,71,0.846031746031746,0.8841269841269842,0.9182539682539682,0.49295774647887325
NP_002492.2,27,0.8695652173913043,0.8260869565217391,0.9456521739130435,0.8518518518518519
NP_002520.2,48,0.8539130434782609,0.9739130434782608,0.9739130434782608,0.4791666666666667
NP_002538.1,20,0.8333333333333335,0.8809523809523809,0.880952380952381,0.3
NP_002600.1,90,0.9735327963176065,0.9850402761795167,0.998849252013809,0.12222222222222222
NP_002632.1,32,0.8293650793650794,0.8571428571428571,0.9087301587301588,0.4375
NP_002652.2,42,0.7999999999999999,0.7625,0.8875,0.047619047619047616
NP_002653.1,23,0.8333333333333334,0.9833333333333333,1.0,0.13043478260869565
NP_002684.1,101,0.9320728291316527,0.9628851540616246,0.9642857142857143,0.8316831683168316
NP_002730.1,22,0.8888888888888888,0.9722222222222222,0.9722222222222222,0.8181818181818182
NP_002746.1,32,0.8,0.9833333333333334,1.0,0.9375
NP_002760.1,22,0.6923076923076923,0.7350427350427351,0.8290598290598291,0.4090909090909091
NP_002825.3,118,0.928409090909091,0.9477272727272728,0.9761363636363637,0.9322033898305084
NP_002851.2,25,0.75,0.8455882352941176,0.8602941176470589,0.68
NP_002854.3,23,0.8484848484848484,0.9242424242424243,0.946969696969697,0.5217391304347826
NP_002932.1,22,1.0,1.0,1.0,0.045454545454545456
NP_002959.2,35,0.5882352941176471,0.5,0.7941176470588236,0.02857142857142857
NP_002991.2,72,0.9393939393939394,0.994949494949495,0.994949494949495,0.9166666666666666
NP_002993.1,30,0.9134615384615384,0.9230769230769231,0.9903846153846154,0.8666666666666667
NP_003014.3,24,0.008403361344537816,0.1092436974789916,0.8655462184873949,0.2916666666666667
NP_003027.1,41,0.36602870813397126,0.916267942583732,0.9952153110047848,0.4634146341463415
NP_003033.3,113,0.9252837326607817,0.9205548549810846,0.9397856242118537,0.5398230088495575
NP_003051.1,83,0.8685300207039337,0.9937888198757765,1.0,0.8313253012048193
NP_003061.3,134,0.9600269481248597,0.9743992813833371,0.9831574219627218,0.5447761194029851
NP_003099.1,39,0.9324324324324325,0.972972972972973,0.972972972972973,0.9487179487179487
NP_003110.1,32,0.959090909090909,0.990909090909091,0.990909090909091,0.6875
NP_003150.1,170,0.9637458006718925,0.9913213885778276,0.9913213885778276,0.5529411764705883
NP_003156.1,124,0.8710801393728224,0.8928571428571429,0.9422183507549361,0.6612903225806451
NP_003233.4,74,0.8750000000000001,0.9387254901960785,0.9803921568627452,0.918918918918919
NP_003313.3,28,0.8843537414965986,1.0,1.0,0.75
NP_003325.2,31,0.09999999999999998,0.23333333333333328,0.6333333333333333,0.03225806451612903
NP_003352.2,46,0.7064935064935065,0.9116883116883118,0.9896103896103896,0.7608695652173914
NP_003482.1,22,0.9523809523809523,0.9523809523809523,1.0,0.9545454545454546
NP_003485.1,125,0.7383933229003651,0.8630672926447575,0.9225352112676056,0.432
NP_003551.2,58,0.939622641509434,0.9735849056603774,1.0,0.9137931034482759
NP_003570.2,44,0.83125,0.9187500000000001,0.9187500000000001,0.09090909090909091
NP_003602.1,49,0.8643410852713178,0.937984496124031,0.937984496124031,0.12244897959183673
NP_003631.2,21,1.0,1.0,1.0,0.09523809523809523
NP_003679.2,37,0.6592592592592592,0.7148148148148148,0.7444444444444445,0.7297297297297297
NP_003709.3,74,0.8958333333333334,0.9483333333333334,0.9566666666666668,0.32432432432432434
NP_003713.3,67,0.8461538461538463,0.9192307692307694,0.9666666666666667,0.7761194029850746
NP_003733.2,73,0.9245852187028658,0.973604826546003,0.9864253393665159,0.5342465753424658
NP_003886.3,26,0.76,0.96,0.96,0.038461538461538464
NP_003898.2,50,0.7840909090909092,0.9053030303030303,1.0,0.88
NP_003986.2,20,0.5277777777777778,0.7222222222222222,0.7777777777777778,0.9
NP_003995.2,99,0.8804945054945055,0.9203296703296704,0.9697802197802198,0.9191919191919192
NP_004046.2,25,0.8636363636363635,0.8939393939393939,0.9090909090909091,0.12
NP_004073.2,30,0.8322981366459627,0.9006211180124224,0.9440993788819876,0.23333333333333334
NP_004083.3,33,0.9555555555555556,0.9666666666666668,0.9777777777777779,0.9090909090909091
NP_004162.2,49,0.7551020408163265,0.7482993197278911,0.8197278911564625,0.14285714285714285
NP_004174.1,170,0.9903593339176161,0.9903593339176161,0.9903593339176161,0.9588235294117647
NP_004178.2,65,0.9333333333333333,0.9685714285714285,0.9742857142857143,0.46153846153846156
NP_004199.1,27,0.8516483516483516,0.9505494505494506,0.9615384615384615,0.48148148148148145
NP_004202.4,35,0.9795918367346939,0.9795918367346939,1.0,0.2
NP_004230.2,31,0.5517241379310345,0.8793103448275863,0.8793103448275863,0.06451612903225806
NP_004238.3,27,0.9888888888888889,0.9944444444444445,1.0,0.5555555555555556
NP_004251.4,49,0.7093023255813954,0.8062015503875969,0.8062015503875969,0.12244897959183673
NP_004272.2,21,0.9777777777777779,1.0,1.0,0.2857142857142857
NP_004290.2,22,0.8588235294117648,0.9176470588235294,0.9176470588235295,0.22727272727272727
NP_004295.2,39,0.7428571428571429,0.7357142857142858,0.9285714285714285,0.10256410256410256
NP_004312.2,171,0.6455129997204362,0.8969807100922561,0.9467430807939614,0.5730994152046783
NP_004319.1,21,0.8235294117647058,1.0,1.0,0.8095238095238095
NP_004324.2,98,0.9227272727272727,0.9625,0.9772727272727272,0.8979591836734694
NP_004351.1,55,0.5743801652892562,0.5867768595041323,0.7747933884297521,0.2
NP_004357.3,24,0.9125000000000001,0.95,1.0,0.16666666666666666
NP_004362.2,74,0.9191176470588235,0.9632352941176471,0.9926470588235294,0.08108108108108109
NP_004399.2,77,0.8054421768707483,0.8598639455782313,0.8993197278911564,0.45454545454545453
NP_004422.2,23,0.9090909090909091,1.0,1.0,0.043478260869565216
NP_004435.3,76,0.85727969348659,0.9798850574712644,0.9798850574712644,0.23684210526315788
NP_004437.2,20,1.0,0.9722222222222222,0.9722222222222222,0.1
NP_004444.2,81,0.9368421052631579,0.9236842105263158,0.9315789473684211,0.9382716049382716
NP_004447.2,39,0.9171122994652406,0.946524064171123,0.9839572192513368,0.5641025641025641
NP_004454.2,21,0.861111111111111,0.9537037037037037,1.0,0.42857142857142855
NP_004475.1,63,0.32258064516129037,0.6774193548387097,0.6774193548387097,0.015873015873015872
NP_004510.1,41,0.943627450980392,0.9705882352941176,0.9828431372549019,0.5853658536585366
NP_004514.2,38,1.0,0.948529411764706,0.948529411764706,0.10526315789473684
NP_004551.2,32,0.8571428571428571,0.7599999999999999,0.8342857142857143,0.21875
NP_004563.2,27,0.7642857142857143,0.9428571428571428,0.9428571428571428,0.25925925925925924
NP_004577.1,31,0.9782608695652174,0.9945652173913043,1.0,0.7419354838709677
NP_004603.1,45,0.8984962406015038,1.0,1.0,0.8444444444444444
NP_004605.4,25,0.9285714285714286,0.9523809523809523,0.9642857142857143,0.84
NP_004637.1,82,0.8018237082066869,0.8887537993920973,0.950759878419453,0.4268292682926829
NP_004691.2,25,0.8466666666666667,0.8733333333333333,0.9533333333333334,0.6
NP_004784.2,66,0.671875,0.703125,0.859375,0.030303030303030304
NP_004808.2,20,1.0,1.0,1.0,0.25
NP_004886.3,48,0.8174603174603176,0.8253968253968254,0.8968253968253967,0.875
NP_004928.2,31,0.9914529914529915,0.9871794871794872,0.9871794871794872,0.5806451612903226
NP_004936.2,42,0.7427884615384616,0.84375,0.84375,0.6190476190476191
NP_004937.1,23,0.9545454545454546,1.0,1.0,0.043478260869565216
NP_004950.2,25,0.9090909090909092,0.9393939393939394,1.0,0.88
NP_004951.1,21,0.37037037037037035,0.8148148148148149,0.9074074074074074,0.5714285714285714
NP_004965.1,42,0.9501466275659824,1.0,1.0,0.7380952380952381
NP_004966.1,156,0.9577105978260869,0.9859035326086957,0.9859035326086957,0.41025641025641024
NP_004971.2,20,1.0,1.0,1.0,0.8
NP_004975.2,78,0.8438634713144517,0.8656499636891792,0.9419026870007261,0.34615384615384615
NP_005008.2,21,1.0,1.0,1.0,0.3333333333333333
NP_005018.2,43,0.9242424242424242,0.9333333333333333,0.9333333333333333,0.23255813953488372
NP_005041.1,20,1.0,1.0,1.0,0.1
NP_005111.2,97,0.8394444444444444,0.9177777777777777,0.9788888888888889,0.25773195876288657
NP_005112.2,30,0.6923076923076923,0.8846153846153846,0.8846153846153846,0.13333333333333333
NP_005135.2,34,0.96875,1.0,1.0,0.058823529411764705
NP_005174.2,41,0.8555555555555556,0.9833333333333333,1.0,0.12195121951219512
NP_005179.2,28,0.8923076923076924,0.958974358974359,0.9897435897435898,0.4642857142857143
NP_005202.2,91,0.9884848484848485,0.9915151515151515,0.9915151515151515,0.27472527472527475
NP_005240.3,126,0.9151234567901234,0.970679012345679,0.9930555555555556,0.5714285714285714
NP_005258.2,38,0.9038461538461539,0.9358974358974359,0.9743589743589745,0.6842105263157895
NP_005325.2,33,0.7357142857142859,0.9857142857142858,0.9857142857142858,0.15151515151515152
NP_005350.1,26,0.8666666666666667,0.9047619047619049,0.9523809523809524,0.8076923076923077
NP_005351.2,20,0.9230769230769231,0.9780219780219781,0.9780219780219781,0.65
NP_005413.2,32,0.8681818181818182,0.9545454545454545,0.9545454545454545,0.3125
NP_005436.1,35,0.8800000000000001,0.96,0.9733333333333334,0.8571428571428571
NP_005449.5,82,0.7888513513513513,0.8547297297297297,0.8547297297297297,0.0975609756097561
NP_005468.1,32,0.9727272727272728,0.9954545454545455,1.0,0.3125
NP_005493.2,67,0.8571428571428572,0.9484126984126984,0.9603174603174603,0.05970149253731343
NP_005526.1,25,0.9047619047619047,0.9404761904761905,0.9404761904761905,0.16
NP_005545.1,25,0.8589743589743589,0.9615384615384616,1.0,0.48
NP_005546.2,25,0.8181818181818181,0.9545454545454546,0.9848484848484849,0.12
NP_005548.2,26,0.84375,0.9625,0.96875,0.38461538461538464
NP_005553.2,24,1.0,1.0,1.0,0.041666666666666664
NP_005563.1,158,0.21656050955414013,0.35668789808917195,0.6624203821656051,0.9936708860759493
NP_005594.2,20,0.8958333333333334,0.9166666666666666,0.9583333333333334,0.4
NP_005600.1,26,0.8095238095238095,0.8285714285714287,0.9238095238095237,0.8076923076923077
NP_005620.1,57,0.9202279202279202,0.9743589743589745,0.9886039886039887,0.3157894736842105
NP_005621.2,20,0.9761904761904763,1.0,1.0,0.3
NP_005624.2,84,0.8979591836734694,0.9183673469387754,0.931195335276968,0.5833333333333334
NP_005641.1,66,0.6878306878306878,0.9735449735449736,0.9735449735449736,0.045454545454545456
NP_005645.1,44,0.9641025641025641,1.0,1.0,0.8863636363636364
NP_005673.3,28,0.703125,0.7916666666666666,0.9427083333333333,0.42857142857142855
NP_005682.2,25,1.0,1.0,1.0,0.88
NP_005850.1,46,0.93993993993994,0.933933933933934,0.96996996996997,0.8043478260869565
NP_005853.2,26,0.64375,0.85,0.90625,0.38461538461538464
NP_005893.1,25,0.9130434782608696,1.0,1.0,0.92
NP_005903.2,21,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.8571428571428571
NP_005912.1,28,0.8695652173913044,0.8782608695652174,1.0,0.17857142857142858
NP_005984.3,27,0.9473684210526316,0.9605263157894737,0.980263157894737,0.2962962962962963
NP_005996.2,83,0.666060606060606,0.8824242424242424,0.9551515151515151,0.6024096385542169
NP_006000.2,150,0.87248322147651,0.9395973154362416,0.9932885906040269,0.9933333333333333
NP_006006.3,129,0.877877877877878,0.9444444444444444,0.9474474474474475,0.13953488372093023
NP_006026.3,20,0.8484848484848485,0.9898989898989898,0.9898989898989898,0.45
NP_006028.2,28,0.9807692307692308,0.9807692307692308,1.0,0.07142857142857142
NP_006077.2,40,0.7477477477477478,0.8288288288288288,0.8288288288288288,0.925
NP_006078.2,38,0.6484848484848484,0.6242424242424243,0.7818181818181819,0.868421052631579
NP_006112.3,29,0.985576923076923,0.9423076923076924,0.9951923076923076,0.5517241379310345
NP_006114.1,88,0.9258620689655173,0.935632183908046,0.9614942528735632,0.6590909090909091
NP_006138.1,31,0.9047619047619048,1.0,1.0,0.9032258064516129
NP_006155.2,22,1.0,1.0,1.0,0.045454545454545456
NP_006209.2,53,0.8416666666666666,0.7791666666666667,0.9375,0.9056603773584906
NP_006222.2,34,0.7741935483870968,0.9139784946236559,0.9247311827956989,0.08823529411764706
NP_006236.1,20,0.7976190476190477,0.8333333333333334,0.8809523809523809,0.7
NP_006260.1,34,0.724867724867725,0.8783068783068784,0.9470899470899472,0.20588235294117646
NP_006281.1,26,0.88,1.0,1.0,0.038461538461538464
NP_006297.2,79,0.8880455407969639,0.9648956356736244,0.9648956356736244,0.7848101265822784
NP_006334.2,29,0.8484848484848486,0.9949494949494949,0.9949494949494949,0.3793103448275862
NP_006507.2,88,0.846875,0.946875,0.9734375,0.9090909090909091
NP_006508.2,39,0.9473684210526316,0.9394736842105262,0.9710526315789474,0.48717948717948717
NP_006556.1,30,0.9305555555555556,0.9722222222222222,1.0,0.8
NP_006558.1,26,0.869281045751634,0.9934640522875816,0.9934640522875816,0.6538461538461539
NP_006570.1,32,0.8229166666666667,0.8802083333333334,0.90625,0.75
NP_006693.3,23,0.8928571428571428,0.8928571428571428,0.9375,0.6956521739130435
NP_006757.2,183,0.5842696629213483,0.8955056179775281,0.9325842696629214,0.0273224043715847
NP_006758.2,26,0.6095238095238096,0.9238095238095239,0.9904761904761905,0.8076923076923077
NP_006763.2,126,0.883869179600887,0.9104767184035477,0.9190687361419069,0.3492063492063492
NP_006787.2,28,0.9545454545454546,0.8636363636363638,0.9696969696969697,0.7857142857142857
NP_008846.2,28,1.0,1.0,1.0,0.21428571428571427
NP_008853.3,56,0.8591749644381224,0.9573257467994309,0.9573257467994309,0.3392857142857143
NP_008870.2,75,0.8970588235294118,0.8613445378151261,0.9243697478991596,0.09333333333333334
NP_008871.3,23,0.48039215686274517,0.8333333333333334,0.9117647058823529,0.7391304347826086
NP_008872.1,32,0.8055555555555556,0.9880952380952381,1.0,0.5625
NP_008986.2,23,0.7410714285714286,0.8214285714285714,0.9821428571428572,0.6956521739130435
NP_009006.2,42,0.8571428571428572,0.8801020408163266,0.9081632653061225,0.3333333333333333
NP_009009.1,60,0.9661016949152542,0.728813559322034,0.8305084745762712,0.016666666666666666
NP_009034.2,22,0.631578947368421,0.8070175438596492,1.0,0.8636363636363636
NP_009057.1,26,1.0,1.0,1.0,0.9615384615384616
NP_009297.2,105,0.9262640449438202,0.9297752808988764,0.9655898876404495,0.1523809523809524
NP_009330.1,39,0.8947368421052632,0.868421052631579,0.868421052631579,0.9743589743589743
NP_015556.1,37,0.6714285714285714,0.8,0.9142857142857144,0.1891891891891892
NP_015566.1,96,0.7535501603298214,0.7796610169491526,0.8873110398534128,0.6145833333333334
NP_036192.2,25,1.0,1.0,1.0,0.96
NP_036214.2,26,0.0,0.4,0.6,0.038461538461538464
NP_036234.3,69,0.8160377358490567,0.9233490566037736,0.9233490566037736,0.2318840579710145
NP_036276.1,20,0.8214285714285714,0.9047619047619049,0.9285714285714286,0.3
NP_036292.2,25,0.875,1.0,1.0,0.96
NP_036356.1,21,0.8088235294117647,0.8970588235294117,0.926470588235294,0.19047619047619047
NP_036462.2,93,0.5204545454545455,0.6840909090909092,0.6840909090909092,0.053763440860215055
NP_037466.3,21,0.8676470588235294,0.9852941176470589,0.9852941176470589,0.8095238095238095
NP_038460.4,34,1.0,1.0,1.0,0.029411764705882353
NP_038475.2,44,0.9302325581395349,0.7209302325581395,0.7209302325581395,0.022727272727272728
NP_054728.2,43,0.9072398190045249,0.8936651583710407,0.923076923076923,0.3953488372093023
NP_054733.2,29,0.9263157894736843,0.9526315789473685,1.0,0.3448275862068966
NP_054768.2,34,0.7951388888888888,0.8888888888888888,0.9340277777777778,0.5294117647058824
NP_054799.4,40,0.803921568627451,0.838235294117647,0.9215686274509803,0.15
NP_054831.2,51,0.6700404858299596,0.9858299595141701,0.9858299595141701,0.2549019607843137
NP_054858.2,55,0.86,0.916,0.948,0.09090909090909091
NP_054859.2,28,1.0,1.0,1.0,0.42857142857142855
NP_055006.1,192,0.761039886039886,0.8782051282051282,0.8961894586894588,0.8125
NP_055023.2,44,0.58125,0.7375,0.90625,0.09090909090909091
NP_055040.2,27,0.7087912087912087,0.8736263736263737,0.9505494505494505,0.48148148148148145
NP_055064.1,26,0.8472222222222222,0.7638888888888888,0.9166666666666667,0.6923076923076923
NP_055238.1,22,0.2638888888888889,0.5277777777777778,0.986111111111111,0.18181818181818182
NP_055400.1,29,0.9754901960784312,0.9852941176470589,0.9852941176470589,0.5862068965517241
NP_055440.1,20,0.9375,0.96875,0.984375,0.8
NP_055454.1,22,1.0,1.0,1.0,0.045454545454545456
NP_055527.1,24,0.8636363636363635,0.9545454545454546,0.9545454545454546,0.08333333333333333
NP_055529.2,57,0.7611111111111111,0.825925925925926,0.9166666666666667,0.21052631578947367
NP_055595.2,26,0.7954545454545455,0.8636363636363636,0.9772727272727273,0.15384615384615385
NP_055610.1,129,0.8011538461538462,0.9892307692307692,0.9892307692307692,0.1937984496124031
NP_055619.2,24,1.0,1.0,1.0,0.041666666666666664
NP_055689.1,104,0.9183673469387756,0.9931972789115646,1.0,0.9423076923076923
NP_055761.2,153,0.9956794972505891,0.9901806755695208,0.9901806755695208,0.8758169934640523
NP_055771.4,30,0.4107142857142857,0.9285714285714286,1.0,0.06666666666666667
NP_055840.2,35,0.7066666666666667,0.8766666666666667,0.9233333333333333,0.5714285714285714
NP_055887.3,20,1.0,1.0,1.0,0.1
NP_055915.2,46,0.7567567567567568,0.7357357357357357,0.8978978978978979,0.1956521739130435
NP_055917.1,26,1.0,1.0,1.0,0.07692307692307693
NP_055929.1,24,0.4347826086956522,0.8260869565217391,0.9565217391304348,0.041666666666666664
NP_055940.3,39,0.4,0.8071428571428572,0.9714285714285714,0.10256410256410256
NP_055981.1,27,0.14197530864197533,0.6790123456790125,0.9753086419753088,0.6666666666666666
NP_056080.1,78,0.8236111111111111,0.9145833333333333,0.9517361111111111,0.38461538461538464
NP_056087.2,21,0.5147058823529411,0.6470588235294117,0.8529411764705882,0.19047619047619047
NP_056092.2,82,0.68125,0.85625,0.85625,0.024390243902439025
NP_056150.1,142,0.6061007957559682,0.7589522546419097,0.8826259946949602,0.18309859154929578
NP_056155.1,24,0.9609375,0.9296875,0.96875,0.6666666666666666
NP_056240.2,22,0.9523809523809523,1.0,1.0,0.045454545454545456
NP_056321.2,29,0.2028985507246377,0.42028985507246375,0.9420289855072463,0.7931034482758621
NP_056346.3,53,0.29411764705882354,0.9019607843137254,0.9019607843137254,0.03773584905660377
NP_056374.2,212,0.8056923918992884,0.9967159277504105,0.9967159277504105,0.04245283018867924
NP_056375.2,82,0.8756038647342995,0.9335748792270532,0.9836956521739131,0.43902439024390244
NP_056385.1,69,0.7499999999999999,0.8923076923076924,0.903846153846154,0.057971014492753624
NP_056477.1,25,0.19047619047619047,0.35714285714285715,0.8333333333333334,0.16
NP_056536.2,26,0.0,0.88,1.0,0.038461538461538464
NP_056999.2,56,0.7037037037037037,0.7777777777777778,0.9537037037037037,0.9642857142857143
NP_057006.1,25,1.0,0.988095238095238,0.988095238095238,0.16
NP_057062.1,27,0.6304347826086957,0.782608695652174,0.8369565217391305,0.14814814814814814
NP_057195.2,28,0.7692307692307692,0.9615384615384616,1.0,0.07142857142857142
NP_057264.4,21,1.0,0.9666666666666667,0.9888888888888889,0.7142857142857143
NP_057287.2,29,0.9855769230769231,1.0,1.0,0.5517241379310345
NP_057425.3,20,1.0,1.0,1.0,0.05
NP_057457.1,24,0.8425925925925927,0.7962962962962963,0.7962962962962963,0.25
NP_057664.1,40,0.986842105263158,1.0,1.0,0.05
NP_058633.2,36,0.3142857142857143,0.6,0.6,0.027777777777777776
NP_058648.4,33,0.6451612903225806,0.5,0.9032258064516129,0.06060606060606061
NP_060106.2,22,0.9523809523809523,0.8095238095238095,0.8095238095238095,0.045454545454545456
NP_060111.2,33,0.8777777777777778,0.9666666666666667,1.0,0.09090909090909091
NP_060121.3,47,0.9666666666666667,0.9740740740740741,0.9796296296296297,0.425531914893617
NP_060124.2,46,0.6051587301587302,0.7103174603174603,0.7103174603174603,0.391304347826087
NP_060132.3,23,0.8333333333333334,0.9,0.9,0.13043478260869565
NP_060215.4,41,0.8,0.875,1.0,0.024390243902439025
NP_060272.3,25,0.8695652173913044,0.9347826086956521,1.0,0.08
NP_060404.4,37,0.7529761904761905,0.7916666666666666,0.8898809523809523,0.43243243243243246
NP_060420.2,27,0.3076923076923077,0.2692307692307693,0.8076923076923077,0.037037037037037035
NP_060476.2,23,0.9307692307692307,0.9923076923076923,0.9923076923076923,0.43478260869565216
NP_060496.2,39,0.6944444444444444,0.888888888888889,0.9166666666666666,0.07692307692307693
NP_060521.4,26,0.96,0.96,1.0,0.038461538461538464
NP_060546.2,25,0.9583333333333334,1.0,1.0,0.04
NP_060552.4,22,0.75,0.8020833333333334,0.875,0.7272727272727273
NP_060592.2,20,0.9285714285714286,0.9285714285714286,0.9880952380952381,0.7
NP_060663.2,21,0.5526315789473684,0.8421052631578947,1.0,0.09523809523809523
NP_060733.4,37,0.6,0.6,0.9142857142857143,0.05405405405405406
NP_060798.2,135,0.39097744360902253,0.7330827067669173,0.7669172932330828,0.014814814814814815
NP_060956.1,39,0.9382716049382717,0.9969135802469136,0.9969135802469136,0.6923076923076923
NP_060958.2,25,0.8571428571428571,0.9365079365079365,1.0,0.28
NP_061155.2,25,0.6304347826086957,0.6304347826086957,0.782608695652174,0.08
NP_061905.2,28,0.9615384615384616,1.0,1.0,0.07142857142857142
NP_061939.3,46,0.2666666666666667,0.7777777777777778,0.7777777777777778,0.021739130434782608
NP_061971.3,28,0.893939393939394,0.8636363636363636,0.8636363636363636,0.21428571428571427
NP_061982.3,30,0.9196428571428571,0.8973214285714285,1.0,0.5333333333333333
NP_063916.1,32,0.5806451612903226,0.9032258064516129,0.9354838709677419,0.96875
NP_063945.2,35,0.9305555555555556,0.962962962962963,0.9907407407407407,0.7714285714285715
NP_064502.9,20,0.72,0.8133333333333334,0.8266666666666667,0.25
NP_064551.3,24,0.881118881118881,0.9090909090909091,0.958041958041958,0.5416666666666666
NP_064632.2,32,0.9783549783549783,0.987012987012987,1.0,0.65625
NP_064716.2,25,1.0,1.0,1.0,0.52
NP_065071.1,26,0.6095238095238095,0.6666666666666667,0.8285714285714285,0.19230769230769232
NP_065099.3,20,0.921875,0.84375,0.921875,0.2
NP_065770.1,38,0.9189189189189189,1.0,1.0,0.02631578947368421
NP_065796.2,32,0.854251012145749,0.8947368421052633,0.9109311740890689,0.40625
NP_065811.1,68,0.9503161698283649,0.971093044263776,0.9728997289972899,0.39705882352941174
NP_065873.2,151,0.9189388356669124,0.9322033898305084,0.9322033898305084,0.39072847682119205
NP_065979.1,52,0.5,0.8200000000000001,0.91,0.038461538461538464
NP_066005.2,32,0.2833333333333333,0.44999999999999996,0.6166666666666667,0.0625
NP_066124.1,74,0.8561507936507936,0.9226190476190477,0.9781746031746033,0.7567567567567568
NP_066264.4,35,0.8166666666666667,0.9466666666666667,0.9466666666666667,0.42857142857142855
NP_066268.1,67,0.7610294117647058,0.9828431372549019,0.9828431372549019,0.7611940298507462
NP_066287.2,270,0.9149560117302054,0.9523460410557185,0.9825879765395894,0.9185185185185185
NP_066288.2,43,0.8611111111111112,0.9699074074074074,0.9907407407407407,0.627906976744186
NP_066550.2,76,0.9357142857142857,0.9339285714285714,0.9758928571428571,0.2631578947368421
NP_066963.2,47,0.8346774193548387,0.9213709677419355,0.9213709677419355,0.3404255319148936
NP_067032.3,25,0.6597222222222221,0.8125,0.8888888888888888,0.36
