DMS_id,UniProt_ID,rho_D_plddt,rho_Dsd_plddt,rho_De_plddt,D_lo_q,D_hi_q
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,0.39999999999999997,-0.19999999999999998,-0.19999999999999998,0.5135984231676836,0.6207998862300705
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,-1.0,-1.0,-1.0,0.521813004831453,0.6418034480796789
SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,-0.39999999999999997,0.7999999999999999,0.19999999999999998,0.5028663443674679,0.6468299325597966
SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,-0.39999999999999997,0.39999999999999997,-0.19999999999999998,0.5177842740750502,0.7565144173629366
SRC_HUMAN_Ahler_2019,SRC_HUMAN,0.39999999999999997,-0.39999999999999997,-0.7999999999999999,0.5140601399767143,0.5425272874971169
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,0.39999999999999997,-0.7999999999999999,-0.7999999999999999,0.5095739502741379,0.543751719222424
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,0.39999999999999997,-0.19999999999999998,-0.39999999999999997,0.5119684507098761,0.5444675108234778
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,-0.19999999999999998,0.7999999999999999,-0.39999999999999997,0.5668565334771841,0.6673587992690473
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,-1.0,0.39999999999999997,-0.19999999999999998,0.5930028349590568,0.6253948677739088
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,0.7999999999999999,0.39999999999999997,0.19999999999999998,0.5764004641571009,0.7047406639530001
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,0.7999999999999999,0.7999999999999999,0.39999999999999997,0.6150372737509906,0.7449179299926968
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,-0.7999999999999999,0.39999999999999997,-0.19999999999999998,0.4585383493726018,0.6569171949464991
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,-0.39999999999999997,-0.19999999999999998,-0.7999999999999999,0.5132169985686652,0.6900305606147215
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,-0.19999999999999998,0.39999999999999997,0.19999999999999998,0.47811738947839205,0.6087936656849177
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,-0.39999999999999997,-0.7999999999999999,-0.39999999999999997,0.5650597224510919,0.5853621552169789
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,-0.39999999999999997,0.39999999999999997,-0.39999999999999997,0.5066034670351143,0.5385197072683139
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,-0.7999999999999999,1.0,0.19999999999999998,0.5619997103655296,0.6114888418750026
TRPC_SACS2_Chan_2017,TRPC_SACS2,-0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5133879436530372,0.5723388792468764
TRPC_THEMA_Chan_2017,TRPC_THEMA,0.19999999999999998,0.19999999999999998,-0.39999999999999997,0.5021366277932215,0.5331552221015707
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,0.0,-0.6000000000000001,0.19999999999999998,0.5761763478326473,0.6090118950615646
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,-0.7999999999999999,-0.39999999999999997,-0.19999999999999998,0.542351448220604,0.5942911233518458
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,-0.39999999999999997,-0.39999999999999997,-0.39999999999999997,0.614740630065333,0.6727005427026385
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,-0.39999999999999997,0.0,-0.39999999999999997,0.5319868000335191,0.6225631181410575
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,-0.19999999999999998,-0.39999999999999997,-0.19999999999999998,0.5438451274436378,0.6831479324412485
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,-0.7999999999999999,-1.0,0.7999999999999999,0.5915937742226589,0.6343952464304798
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,-1.0,-0.19999999999999998,-0.39999999999999997,0.5700611835886843,0.599523961487265
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,-0.39999999999999997,-0.39999999999999997,-0.7999999999999999,0.5465852116774355,0.5835377419107369
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,-0.39999999999999997,0.6000000000000001,-0.39999999999999997,0.6321605522920847,0.7361901902210873
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,0.6000000000000001,-0.39999999999999997,-0.7999999999999999,0.6427710993934674,0.7210224036701234
YAP1_HUMAN_Araya_2012,YAP1_HUMAN,0.19999999999999998,0.19999999999999998,-0.39999999999999997,0.5539980176372024,0.6199457169423779
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,-0.19999999999999998,-0.19999999999999998,-0.19999999999999998,0.513863430692118,0.6274753884463175
