UniProt_ID,D_evo_struct_helix,D_evo_struct_sheet,D_evo_struct_loop,D_evo_struct_core,D_evo_struct_surface,rho_D_evo_struct_contact,D_seq_struct_helix,D_seq_struct_sheet,D_seq_struct_loop,D_seq_struct_core,D_seq_struct_surface,rho_D_seq_struct_contact,D_std_helix,D_std_sheet,D_std_loop,D_std_core,D_std_surface,rho_D_std_contact
MSH2_HUMAN,0.5437610292157182,0.5617223839065514,0.603837917062909,0.6151111847700794,0.5398080708244115,0.05396289485837024,0.523555309641981,0.5053664383603652,0.564689966729128,0.5570657374529382,0.5179010266483092,0.0184322976902537,0.5784465903073165,0.6017228574553829,0.6018319879915099,0.6092734193559843,0.5737260057567746,0.08800059259149673
MTH3_HAEAE,0.4696511789788559,0.6108159949697258,0.5428296946434207,0.5361919172447343,0.5067468247877371,0.021776706478222458,0.44071021917200326,0.5126875369467425,0.5060830374446668,0.49166958843398373,0.4657951288116846,0.0436524665409729,0.5243452556794922,0.5173984909516853,0.5366140576942596,0.5235914494131454,0.514317559409031,0.024221767370948753
MTHR_HUMAN,0.5088299264882619,0.5976527018443497,0.5085411133516814,0.5876671645939257,0.4700570937793904,0.09943356543945304,0.4582245408698362,0.5643663663041507,0.49142225471029793,0.5482298249500706,0.4490405196181023,0.09878655434026418,0.5777939730756307,0.622875484356947,0.5992741010304552,0.6220763806511783,0.5831617460086416,0.09594685559277477
MYO3_YEAST,0.9105921190884714,0.5615591052657408,0.5073387049339613,0.5166008229059651,0.5262870203194286,0.00826303063081863,0.9152362817405921,0.5414497762378254,0.5313599245597875,0.5165841987712007,0.49697760266423585,0.0414504485607944,0.581533494328838,0.6111842532963212,0.5762538203445428,0.597229504205815,0.5618658883602573,0.002944184184515421
NCAP_I34A1,0.6434794749473611,0.5517712379115292,0.6210569991817502,0.5772664121124734,0.6228107054389282,-0.019609385976735748,0.5447020060482419,0.519171272389326,0.5746682482200207,0.5969202894331074,0.5425706022622441,0.019829275802103464,0.7536694554227557,0.7567837955152966,0.7385062652190145,0.7833965593940257,0.7252467420521742,0.11607820710493548
NKX31_HUMAN,0.49720865515369017,,0.44276102451778865,0.4517826988976311,0.392477472999834,0.04611996235443129,0.5559284224355759,,0.6638329382219128,0.48426360277822944,0.5711752279959383,-0.08251039596662973,0.5110688377938029,,0.5780348910971366,0.4786614272371146,0.5941281903743344,-0.30385609220624665
NPC1_HUMAN,0.5829658772368893,0.5145221463126034,0.5274532154742984,0.5287640702531854,0.5615401978820102,-0.03551033578375449,0.5050189031278144,0.5511239083378983,0.557609395074949,0.4656132790657274,0.5875278937610162,-0.06704379988827366,0.6232035641818467,0.6441179621020854,0.6317307928426579,0.6473994084126905,0.6189825280725325,0.08724412341202276
NRAM_I33A0,,0.5920497056836818,0.5383745947732013,0.5565529635927486,0.5250654461456021,-0.00494644248371916,,0.5843832019913886,0.46818392605950887,0.5454063661876092,0.45638538820942615,0.00871421551930251,,0.7118420416691882,0.7109226297602863,0.6890757991244585,0.7171347029394636,-0.12554004414142
NUD15_HUMAN,0.507633327693557,0.6228613813230631,0.5144900935251217,0.6313707046865618,0.48374974694600437,0.09486123198489725,0.4899946839502827,0.6081194004830248,0.5068663723589762,0.6073655111271085,0.48165304763776834,0.10698415141250699,0.6002951872509485,0.6099534411295684,0.6114069519766744,0.6109210093202858,0.6279438191336449,-0.1027206818645948
NUSA_ECOLI,0.4877078929961973,,0.42902776105371654,0.5295381083079602,0.48176302918975655,0.0007633259269905663,0.4425084081286233,,0.42009608900658235,0.499000390767504,0.41452494458459527,0.10908571723047597,0.5567178931148197,,0.5555875520125884,0.5501183719351419,0.6031464032360861,-0.09133680045578849
NUSG_MYCTU,,0.49361330329686415,0.4278740154389232,0.3875392894154428,0.5717105504250635,-0.10628507678087523,,0.500213142960662,0.4557542017468319,0.4240899957650196,0.4195968294213215,-0.06410385624991316,,0.48597940128124123,0.549454520887356,0.49336910027290604,0.5832228569635721,-0.2572367816657019
OBSCN_HUMAN,0.6029810832911,0.47887456927420347,0.4372791021962864,0.3858145099959439,0.5224221179562032,-0.0776446576680006,0.4889220953745236,0.4885720000721363,0.4261836665443506,0.4292169557283889,0.4208720132204016,0.048177341607117466,0.6151264087370361,0.6575324937654183,0.558219237859567,0.5996989994918043,0.5775423827780162,0.03127774791224604
ODP2_GEOSE,0.42505337186533443,0.4921213472396301,0.5444763932820577,0.5477381833576456,0.5203007834866804,-0.049180921562119256,0.36041259393809366,0.542313615590306,0.4447834055599488,0.5511239016794813,0.40930700469935244,0.08547735318219973,0.5687350531606733,0.5951593956936146,0.6070911849487332,0.6259680745746676,0.6109894913790501,-0.13591558953632277
OPSD_HUMAN,0.5664960994967865,0.4997036504782164,0.6035298772090358,0.5581994556100118,0.5626064196741046,0.0100883637926339,0.5405369753495697,0.6309668333570401,0.5656082101023261,0.5693634563362638,0.30847378938902326,0.11157112425579244,0.5898109917247464,0.5903286408069885,0.6631913442944568,0.6157947848449754,0.661987369055483,0.0014051169809713793
OTC_HUMAN,0.48060575890555823,0.5565235308150893,0.5513513941242381,0.463897494725991,0.5084223867356319,0.01159505394805402,0.44339502145811693,0.5218762071995653,0.526985570582684,0.4428585888715007,0.47910262960999306,-0.008569744017506094,0.5593010314937976,0.5816631689642577,0.5575172079402666,0.5778153733542558,0.5391035080997398,0.08433993076765672
OTU7A_HUMAN,0.4517173623341659,,0.8020015448076964,0.6118153110894999,0.6414369166285567,-0.10542290558240963,0.4533009897570696,,0.372048797616919,0.38390086694211684,0.40049155430888417,-0.02923199518636376,0.6406331763962935,,0.7766336134842734,0.6998675835441402,0.738625186520611,-0.1494120126865479
OXDA_RHOTO,0.519434849170045,0.5507139492225388,0.5609432923733796,0.5896225249118691,0.4961787110792339,0.07589862204047534,0.4584255908243267,0.5620917095443883,0.5054092560669263,0.5949368004391942,0.4126495077951734,0.13944394052516162,0.5676953035171093,0.5631140086399402,0.5666219983063636,0.5756142370953189,0.5475210457930746,0.06221707541716725
P53_HUMAN,0.5945384152098069,0.4790678144671857,0.575862683908037,0.531217345025498,0.5801712274773709,-0.01499217874715324,0.5270492955855008,0.4528306211571092,0.4802983762096463,0.5217347757762478,0.42530679671427696,0.09788723259241519,0.6154303193472291,0.6269366567879802,0.6086236483683313,0.6448414007224788,0.6005971839102056,0.13758428857698654
P84126_THETH,0.43208138240741145,0.6901016405564,0.6946551091130908,0.6267244152427287,0.7849202842319108,-0.11168078761331074,0.36454098286906556,0.6300956385803689,0.6353491377367474,0.5987231449717119,0.6329639209950245,-0.05675214427603139,0.4788529687469325,0.5476156213321385,0.5470358392421002,0.5427692370933239,0.5533416650572004,-0.04517637838133319
PABP_YEAST,0.36470255072105795,0.5960176133828026,0.4247697029495609,0.5057507307086775,0.4107756437216753,0.14402497128834799,0.4057073482682516,0.5634665146355924,0.4154869069701595,0.5244908543385466,0.42221904048193737,0.16239857624887857,0.4642620072590872,0.5189122412704039,0.4603124397760238,0.512752587166763,0.45054359335242367,0.22496341494968192
PAI1_HUMAN,0.46468133270064865,0.4517665411477464,0.5092596799734116,0.5421619837410963,0.4076602910575086,0.10357629892178412,0.4412908335244209,0.4152956645584046,0.4620885946706902,0.489850823056569,0.3859386263436155,0.09661326769878353,0.5657288458932077,0.5376281859360932,0.5292297763725342,0.5591250514195673,0.5414283016621397,0.08550457888203256
PA_I34A1,0.656387925194853,0.5709031561577753,0.5847716277411744,0.6203398858998208,0.553376517175261,0.0285019235585117,0.5019992507263561,0.5666500628946336,0.47343648963552104,0.5622189384173619,0.4351392327235198,0.0976936763637776,0.7310335251716916,0.7862293052954543,0.7353228526403904,0.7645984837175325,0.7018177239851072,0.147537200734813
PHOT_CHLRE,0.46144756746652305,0.4671438799944364,0.413748749489211,0.48216717641617884,0.40421457111324965,0.017270289347992716,0.5318819264892667,0.5485032434998346,0.38335994260810863,0.5429492047066795,0.37384333027134076,0.101484261106584,0.5087678702936083,0.5419959351362513,0.5406290929803627,0.5618498224919699,0.5285322448052547,-0.008554307149008572
PIN1_HUMAN,,0.4181965852467239,0.4111661253877022,0.3222106100968273,0.42853738991895196,-0.08536426072725894,,0.4664328733124225,0.41821703124409026,0.42666169559202965,0.4178482582939994,-0.012895768833174531,,0.5291605226989107,0.5690472829506228,0.5491655362939198,0.5913750300728774,-0.13016632738402037
PITX2_HUMAN,0.558370107967453,,0.7233564341744235,0.5406207610977983,0.6285918496552908,-0.10052238120479112,0.5524084097130619,,0.5462885088761477,0.5063310519127806,0.5460931058590252,0.004185919091352138,0.5162938234875073,,0.5372780788281364,0.5138394798994479,0.5316170593358231,-0.10226156090529225
PKN1_HUMAN,0.5350295980680974,,0.6763653334153318,0.5866956444231395,0.6226064980379025,0.059793648849097415,0.5832455134335811,,0.9060808928144246,0.6081863643399883,0.6667933198193146,-0.001924504438967916,0.5908581905005376,,0.8092722218196844,0.5883149431494938,0.7520489358231701,-0.08971814859834779
POLG_CXB3N,0.686103755535567,0.5975496724556176,0.6815201578129372,0.6314571108806313,0.6690414757892018,-0.014319329896214478,0.5828700389762489,0.5344603215203757,0.5236825125268995,0.581821755046649,0.45031282207563617,0.11901940779856868,0.6903075521430735,0.7090362209919295,0.6856815368892789,0.7084294850518298,0.6692212331542173,0.061746170811926744
POLG_DEN26,0.5899861679878589,0.6021190270850979,0.6057668452011988,0.5987090573720741,0.5548556885158589,0.03431161783991801,0.4531582107641256,0.5428561717010637,0.4940533231119863,0.5280677574144546,0.4189413630454216,0.10076951549495258,0.7192273750513727,0.7359256211074574,0.7309559702594783,0.7509873026451441,0.6988484303508066,0.1314875472104743
POLG_PESV,0.573322842196842,,0.7779989806356069,0.6131962554002632,0.7942404071350928,-0.06657420583494335,0.5825212105274085,,0.5609846707805495,0.6311782270544404,0.4898019104608874,0.1319051307911906,0.6869434818709698,,0.7347900933183509,0.7167075516416112,0.7530169969226924,-0.08156247371282845
PPARG_HUMAN,0.5222784669560618,0.6451999141743606,0.4397916335548311,0.5650770050325473,0.4174251023188284,0.11554353721289576,0.5012340661639147,0.6584927829585244,0.4520558559519547,0.5461880128770362,0.42712360283325274,0.09878172638685859,0.5611188569105979,0.6250109670284179,0.594722358182667,0.5913878755070612,0.6106587394567461,-0.06825214757619322
PPM1D_HUMAN,0.4130776321239685,0.42614108389336,0.5262408185647177,0.42875889098537645,0.549043260938883,-0.11024328851929568,0.3774683364378746,0.41992027269123533,0.456035010953445,0.4235290404208819,0.42527495191665865,-0.003051355783174714,0.5377387693222874,0.5919097799564879,0.5833129858166444,0.5856410875226342,0.5845691273121306,0.030799397661510398
PR40A_HUMAN,0.4773023857108363,,0.5280150956719114,0.5139948593414844,0.44681901548717895,0.05328399394856849,0.49198191914770106,,0.4450750385805414,0.608855712838183,0.40323211636800316,0.15848990433342391,0.5971807051164326,,0.6304298818056431,0.6077381960460919,0.6063955963875518,-0.04455622052919891
PRKN_HUMAN,0.4822982956452909,0.45079571411231745,0.47949308966427473,0.47653323466145703,0.48334866054006365,-0.014348707373319768,0.43838868538607034,0.47222181451884626,0.4350998324997034,0.4853076299883359,0.39663498809722925,0.08239959817917672,0.5928244384190529,0.5802371009596897,0.5672367004158325,0.6133024806611245,0.546119412286763,0.17810054030000522
PSAE_PICP2,0.4674170743839234,0.7410464491670846,0.6776383266449277,0.6314678725208398,0.5974656695047209,0.018655525000397195,0.24848232083505584,0.5133090776034004,0.520651491775501,0.5087246047224541,0.4576429054963404,0.04738082582996064,0.6382206269579922,0.6235532574626077,0.6126045738226991,0.5942675751599213,0.6106170924518907,-0.049430697779405494
PTEN_HUMAN,0.48622226725222245,0.5371781523153271,0.5005478991266744,0.5191997889138815,0.4807122167133827,0.012857855862779386,0.4487001080905339,0.45733521828949364,0.4753033964383742,0.46582612225550235,0.4618338176971413,-0.009215204695259237,0.5974446397102355,0.5989321736922941,0.6023078105424415,0.6211191589518256,0.5960150730437048,0.02353606502699497
Q2N0S5_9HIV1,0.7908445561581275,0.5727948164126425,0.6724754545972093,0.6154950656254905,0.6943461014943293,-0.08100892492456453,0.6388608573550805,0.51460338721275,0.5512007531390208,0.5492430533211554,0.5590215634290577,-0.02924904103447234,0.702224829941768,0.6562225685891325,0.6878859865551825,0.6860625169051096,0.6792144257042785,0.02512654697296991
Q53Z42_HUMAN,0.5593493451783773,0.6651532203572397,0.5704815590257712,0.6590323032444672,0.5696855473701472,0.07956754673628796,0.4963148330649158,0.6095405798572914,0.5186475365330904,0.5976557403802092,0.4805625965426851,0.08590863131569453,0.571135911293623,0.6168038585706547,0.5933362918271068,0.6179269281734279,0.5736390081332076,0.1612341478862607
Q59976_STRSQ,0.49525671417689765,0.5632163525945413,0.5043109982147658,0.6047562043089907,0.4450770874627581,0.12635260680839253,0.4515585036510329,0.533681063827371,0.4654074618748551,0.6006030795473101,0.412076552669849,0.14954585893045874,0.5063557319981579,0.5267932599849743,0.5198558098713961,0.5289679929113568,0.5042787487946078,0.033855051732616735
Q6WV12_9MAXI,0.552560968761461,0.5356940047040568,0.5240142608964243,0.5818151785635131,0.5240142608964243,0.028905076109990078,0.6688941449122532,0.5558791361876433,0.6543925460162838,0.598397694721342,0.6539626651270131,0.0010869100174094916,0.740656719048094,0.740129657464256,0.7334568997162606,0.7665197277283616,0.7334568997162606,0.06086373895399413
Q837P4_ENTFA,0.5294839807928542,,0.6092833835704632,0.6152138822860904,0.5034100220423099,0.16712056767974928,0.535716753646361,,0.6318357504667189,0.6148608366226969,0.4509497008103585,0.15410215177811568,0.5781585630196462,,0.5779289308239614,0.6026481214670493,0.5458548443460226,0.2603623699729419
Q837P5_ENTFA,0.5031295810508464,,0.5798414174566587,0.49546335754796855,0.569598568876063,0.0001518827957878954,0.4834732349300571,,0.42435445593258025,0.44651563048689374,0.47309925040173995,-0.01776828629174574,0.5583035847279874,,0.552835245782657,0.5839217484704977,0.5706177135728261,0.09921837703032774
Q8WTC7_9CNID,0.6014390316550456,0.47754553342323547,0.4353053417595414,0.5013054228994134,0.4607657325487162,0.016646297162833792,0.5003953101324914,0.5988701488680404,0.5434034842957156,0.5766480835705792,0.5227795771924219,0.07039323325089755,0.7687345710360896,0.7338506215132317,0.7355552815102397,0.7500944430277952,0.7533163369638294,0.0611881549833526
R1AB_SARS2,0.5162609475636325,0.4757625155704894,0.5167198290680581,0.5001699702677225,0.5234549084208593,-0.03340792371908115,0.5637103272143347,0.5143567114067755,0.5211852637177875,0.5545259926608008,0.5542914649688632,-0.00430311881249191,0.7338479626788579,0.7685151665184907,0.7330179730815227,0.7910206422176664,0.7272073107076332,0.14610425854365566
RAD_ANTMA,0.6451495621684159,,0.5112693669876249,0.8005290209118071,0.511631332559157,0.14239180211089525,0.6057937774606461,,0.5120490171194814,0.8291120039876672,0.49701679436278345,0.18431791918665913,0.5897375844197416,,0.6337854451287988,0.6618388746834583,0.5892534683017748,0.026012239792003265
RAF1_HUMAN,0.5244161928127088,0.45895997922202736,0.6578431469457591,0.6209571605122401,0.6061034456675034,0.02452231748646428,0.3708148813861609,0.5402764458822442,0.6218933722615025,0.6276934755870789,0.7077308269358755,0.006659531992562506,0.5566555121408328,0.5738733443161402,0.559421753278248,0.5789138740849853,0.5509661505814294,0.14600895585693022
RASH_HUMAN,0.4556531701096674,0.5175565384339829,0.4923664058616236,0.47781793458777466,0.5075847391348516,-0.012455726797702954,0.4800374013048251,0.44355390622327057,0.4932371522307615,0.45287154393114953,0.5455972686759352,-0.05894809893185429,0.5321222176463415,0.5745428181561598,0.5673287857626854,0.5701272187317916,0.5406446893461124,0.11623358056870768
RASK_HUMAN,0.474866023229653,0.4659359396455626,0.49507782671055744,0.4678947331453249,0.5534795052297408,-0.044098259990921526,0.4945896789641948,0.4240209303983524,0.5222089073892762,0.45718359432266936,0.5840083490220461,-0.08655416214775627,0.5354393625900367,0.5787741347711286,0.5702156859862345,0.5767031394444849,0.5564470559391161,0.08798487042269044
RBP1_HUMAN,0.4692942333153147,,0.43818231565361887,0.6176781713564397,0.4699042796126023,0.07120804454739918,0.380092533885488,,0.40703415407588983,0.4688585024889092,0.3567031319515479,0.09888031071965421,0.5993199650135036,,0.7246652317293696,0.634202032940245,0.6646933916216096,-0.07679914020200053
RCD1_ARATH,0.528050533253442,,0.6937778767749487,0.5924998617661873,0.583807939829735,-0.06865373984193536,0.46911773096495313,,0.47056899287636855,0.5460777987103167,0.46614722551854104,0.047824474708936734,0.58726519319364,,0.6399001150746562,0.623338072499579,0.6293781045369078,-0.04584665720462753
RCRO_LAMBD,0.483574330308768,0.5931932510970046,0.42277910943549446,0.5218303918963467,0.4578554375181225,0.034373032764044,0.49107332859075603,0.45705762920036336,0.43108143049592895,0.45895650283138656,0.4249027356704636,0.023815712012426465,0.5772622910118625,0.6012655021766674,0.5755578310031767,0.5781334288762225,0.5862905728975244,-0.09561022797667715
RD23A_HUMAN,0.4178035971005495,,0.432355834314085,0.42667876802077953,0.44681163986464056,-0.007475430908955995,0.38610809715885486,,0.6949356281044811,0.4211516754356828,0.49796961979150745,-0.10883047781350226,0.521746955178566,,0.6403402054335458,0.5217558073006909,0.6200224046627503,-0.3100551917350221
RDRP_I33A0,0.5812246904368175,0.6409783943259255,0.6628531232601337,0.6128156505188522,0.6196569534166172,-0.007046738296122177,0.4827309767284925,0.5587753866900812,0.5499334324149281,0.5464909757261037,0.4957325801353585,0.048366661571784694,0.7349988712749336,0.7415484493488605,0.751815414823614,0.7603928638469688,0.7308453797154246,0.0831638577310151
REV_HV1H2,0.6363798355771816,,0.6426077348604331,0.6550519208017024,0.6318147153720928,0.0008400214195407015,0.5616961860146836,,0.5347363258866366,0.5975778678356332,0.5138468366927533,0.11321038550205804,0.6484068516992436,,0.597308079805051,0.6624265070050974,0.598200375369376,0.172575853975047
RFAH_ECOLI,,0.4197251513350614,0.5307749939986952,0.5500175826883699,0.559347794252531,0.003256383621880234,,0.3865351680515991,0.49463545962028244,0.4377990682166856,0.5000497576902764,-0.02229791412463811,,0.5520855234285627,0.6026676285650011,0.5836662242211206,0.5992600641279073,-0.03978771422853358
RL20_AQUAE,0.577323252589742,,0.6591290573078419,0.6098059848568465,0.5162360717368915,0.021160624334551254,0.5586954205542761,,0.679214712074723,0.6779284178924072,0.5505023411959035,0.03361542187991773,0.5731487953010865,,0.6172087838592273,0.6212218023253053,0.6039183291241537,-0.01553397598466605
RL40A_YEAST,0.49554593719838225,0.58242884691229,0.564867013780985,0.5658863886504346,0.514314897608674,0.023054779403025052,0.5606310282249185,0.5907284431909621,0.5949015741437257,0.6141263376782397,0.5614152477032613,0.0019091597892500404,0.6100786184026953,0.6266320891559382,0.6154586534469515,0.6388382119822882,0.6073315239421726,0.05547988367412175
RNC_ECOLI,0.5653961643870247,0.4974687239828366,0.5711760788064829,0.565280225832171,0.5404239137494189,0.01656386745549995,0.5332128551015676,0.4766603610059165,0.539614885941196,0.5400760266242371,0.5057287156519171,0.03230470542059052,0.53339418050228,0.522705751366215,0.5251822292097726,0.5387970688293423,0.5260930964226872,0.02130319546741824
RPC1_BP434,0.40632780555915127,,0.43870540912720557,0.4678467510033914,0.4710642332354227,0.023444612402381167,0.34234650079064327,,0.37351715112934036,0.41365580243435457,0.3925415292074969,0.006178931393905885,0.4829886325865823,,0.47909056181412907,0.4944333700719874,0.5693068557672807,-0.09876861351455196
RPC1_LAMBD,0.5196679307915357,,0.4709422940308046,0.4723030636387997,0.4982479316677427,0.04118612934101807,0.45994398480469356,,0.41274065673915716,0.4386354986912046,0.3898339768608038,0.05622608888275754,0.538724066846439,,0.5378231051828402,0.5287292167392617,0.5261351098331688,0.020445500783097054
RS15_GEOSE,0.5777236356171482,,0.4390428490357827,0.5595853797691737,0.5772807755336875,-0.04276493121252706,0.49280416714346503,,0.4133122643529409,0.4856334650302092,0.49530881638887425,-0.0033133205649252886,0.5080404388096799,,0.5785329864339211,0.5036590175973971,0.5022960226020813,-0.028914167336741268
S22A1_HUMAN,0.5225765538261005,0.4291667029720574,0.5079362356832196,0.5541714503984849,0.47426116245107,0.0731513990022749,0.5126143850083402,0.420256065850871,0.49796016995829795,0.5495358056758757,0.44367794759566326,0.09476215323534704,0.5822789617251585,0.5884992243874735,0.5759058856221214,0.6029006173562221,0.5576286922494338,0.1229939765890238
SAV1_MOUSE,0.2837377538281571,0.49706652275962593,0.51530297945108,0.44468684531764513,0.4663331501826956,-0.04219202343256424,0.5583887096918323,0.501163339684275,0.657913348602994,0.5579752831055241,0.6552216488760576,-0.10750370623398779,0.5623640313569035,0.5706387304165831,0.6145729974105941,0.6023879638366455,0.665275106486447,-0.21962872661571464
SBI_STAAM,0.4566828336346338,,0.729598588453099,0.5158121606350968,0.5599540559307387,-0.06701543345807895,0.37167607105544076,,0.5879886761268334,0.4446800292510409,0.3388065202920858,0.14485479134190532,0.5854886574668559,,0.7827962174937872,0.5976997709582474,0.6518696145437028,-0.09088493805191308
SC6A4_HUMAN,0.5009710191593317,0.483565980541929,0.47723299925325974,0.5251080391330085,0.46245499677003243,0.04822537868556518,0.46978077262961626,0.43084696704220127,0.42328162269668823,0.4974257838192884,0.39269431221712575,0.09832848403811305,0.5196444111284237,0.47149764779584474,0.5261371523157254,0.5403669056366971,0.516528032971614,0.03161788152860678
SCIN_STAAR,0.5298701502831857,,0.5100492743154013,0.8238562290276532,0.5540349078338305,0.16267559629116995,0.5076385284142733,,0.5053411525495298,0.7224108805708118,0.5106177844303742,0.1954187779527416,0.6356738145612688,,0.7386888616939099,0.7054644294258869,0.6615143701468487,0.050770948949711535
SCN5A_HUMAN,0.8008434664307217,,,0.7601483766936268,,-0.05831462631717553,0.7351616172582607,,,0.6267984119283865,,-0.05745543375935564,0.6607536724945278,,,0.6533442343231695,,0.03339357880243608
SDA_BACSU,0.5143019084312788,,0.4553053706068351,0.5534821018038288,0.3759297947886257,0.11091873615127225,0.4521874589366069,,0.4226865759944864,0.5022307128706411,0.4151831428030941,0.07869001859036116,0.5161761775949041,,0.5261417271608186,0.5565960406213981,0.5103623385576845,0.05129798136639776
SERC_HUMAN,0.45263150501842864,0.5292169095163274,0.5130685650940447,0.552650985819938,0.4134145083359454,0.07811792816276611,0.43090614899270974,0.48582027075670464,0.5211382930666009,0.5269417900401548,0.41189118740751296,0.08102496710131137,0.5253994123026164,0.5624923566837189,0.5426585035801554,0.5625173664613708,0.5200436236540714,0.08723140557148044
SHOC2_HUMAN,0.4235861794654707,0.4841163171743267,0.4392898439180076,0.46947075904757307,0.4217671722397264,0.04168390519239047,0.4033406879388586,0.4393912616558284,0.4200891696191234,0.4471069195463573,0.3901043982338599,0.05389940465879315,0.5215661634142639,0.5353146153457762,0.540779416796804,0.5326270226062478,0.5859824738242042,-0.1638425558694894
SOX30_HUMAN,0.4689442555596921,,0.7157641964910461,0.47467434656589225,0.5473532092269017,-0.09397988857770431,0.5152700696365003,,0.6004468272821036,0.5137358808292922,0.5345137849259147,-0.03633872112693268,0.5323929548697626,,0.6044680289885106,0.5419132422747469,0.5375428414004642,-0.08663565806850218
SPA_STAAU,0.42671014056052736,,0.5987560289288866,0.5599342166570291,0.5756720644288643,-0.012644326960819394,0.5613098161958328,,0.5774639387716505,0.6701786320665077,0.5627396573336136,0.12554666575481857,0.6350025564476942,,0.7672547304219464,0.6703738147693024,0.6606519820625131,-0.009436176407835577
SPG1_STRSG,0.4543979908194661,0.42999677863747787,0.5054658775882548,0.4635621330581079,,0.010490529452485842,0.40778616872031803,0.4759319637078473,0.5241835769790875,0.47788802476691944,,0.04688364016537707,0.6566058478565053,0.6489024945516295,0.6783857597887145,0.6640391931992959,,0.027644783316056926
SPG2_STRSG,0.5590130850506805,0.45306613775750376,0.5960405377800503,0.4908851846769098,0.5525795718943876,-0.019229036734480103,0.4816155537434634,0.37772391917842546,0.5436591000266606,0.40310566998238223,0.4844888026311778,-0.07468977105803315,0.6498486411748579,0.6856962039436634,0.6877055369509054,0.7308519317549682,0.6621400438324484,0.17684011481662087
SPIKE_SARS2,0.5533426238266264,0.5369225325770516,0.5573792480192468,0.556775877635664,0.5376011519862327,0.010612813288328074,0.5212322425402903,0.5358650944284639,0.5535305240181382,0.5303292163974049,0.5724553681646048,-0.03939402137799487,0.7220795445099819,0.7631667738029744,0.7258873264018209,0.7587146441689749,0.7243175675932307,0.09918734922547354
SPTN1_CHICK,0.37842649627506775,0.540190946136563,0.40010351272273503,0.44391442179826185,0.39072507155873104,0.03563290724052536,0.40310500825313833,0.5096185464304277,0.4150094671222475,0.4283637566720137,0.39183635361063124,0.09720850963588429,0.5514452490392974,0.6236308297735896,0.5374793965053851,0.5922674210408302,0.5697726500018132,0.04321803232465198
SQSTM_MOUSE,0.46337148335155187,,0.4691818663553518,0.48826624695049425,0.4755861386605371,-0.02683725383110867,0.42642705368992395,,0.39861579651751156,0.42589332914082023,0.33645263831465333,0.04187394254517809,0.553145985566866,,0.6121197159098722,0.5663430380977066,0.6128427960571964,-0.09934871152840813
SR43C_ARATH,0.4042645610937814,0.5995671855977063,0.4648477943252839,0.5900987004094786,0.42944449085469505,0.032966409408401565,0.2973629276958633,0.6455066008575666,0.4004487338535162,0.5539536149060806,0.34620867987118603,0.12637762753664888,0.5874549986424721,0.5683064773001024,0.5198287903554151,0.5435880004156319,0.5414561447281337,-0.0725249390306557
SRBS1_HUMAN,0.728894192930699,0.48457737534520334,0.49737228929563193,0.5408016969278485,0.4840314748408022,0.07871225429130083,0.9924433364114297,0.5132594076735457,0.5648189959398218,0.565415016610771,0.5732042978638692,-0.029016543883314528,0.5931147601885322,0.562072261271012,0.5796572512156735,0.5782457579082799,0.608979773288188,-0.11867332354454556
SRC_HUMAN,0.4926789667884019,0.46633280986294173,0.4858149455319481,0.49561714070798046,0.4539211931682223,0.008071531705203168,0.4766591219847343,0.44869460042133247,0.4815436237454427,0.48198696394834917,0.446365622162893,0.0002934961233532089,0.5341285944441662,0.5528122773434413,0.51769248082523,0.5577588908309458,0.5010673211635928,0.1511533891799554
SUMO1_HUMAN,0.3723014231912066,0.4540989551827121,0.48168059534370866,0.46429342921519057,0.45832083566861054,-0.0023334274462085253,0.4263074348491991,0.5076599556027255,0.5056379935033144,0.5391275261023506,0.4287733643505244,0.088914149787475,0.5564387843336706,0.5807604074217886,0.6059988320549304,0.5996978285308916,0.6508459663820219,-0.11434656206918477
SYUA_HUMAN,0.7296316088808361,,0.6318188328549827,0.6420970441168624,0.5869880258318163,0.059556490901867855,0.5168737176038773,,0.6374350773907633,0.597669966494623,0.6487948723538259,-0.0397184606255152,0.6841471904225549,,0.5984602098392067,0.6008618904552584,0.5994667561520709,0.019779216987045354
TADBP_HUMAN,0.576308141550964,,0.53752807709602,,0.5229285760225786,0.09581950109204096,0.5677094310240713,,0.5058535674351325,,0.4851545841441763,0.08466654505459556,0.7699531837563545,,0.6021254361568013,,0.5864761759734948,0.4050506543388718
TAT_HV1BR,0.713504011513205,,0.6397937629799234,0.6794885215799609,0.6628526632499032,-0.002856246456312508,0.6372035204451305,,0.46320676929951254,0.5522596302278049,0.46320676929951254,0.09133538378499666,0.7423317548453061,,0.6313004112675167,0.7250797636356555,0.6282688918835232,0.2018856787326112
TCRG1_MOUSE,0.34764381602237204,0.41286074608930023,0.4191610059804765,0.41714190765672443,0.3916672929508742,-0.012134062788713474,0.4118594820377483,0.38864851265698047,0.2828883038794896,0.41786072234039917,0.2828171233729616,0.117963643549555,0.478985481077137,0.47723998312572685,0.5282632265363314,0.5231717776213457,0.5031380351354955,-0.04854075373241647
THO1_YEAST,0.4573610990684372,,0.5913276930462075,0.5493376008771023,0.475505236848379,0.05186383097145403,0.41638504005344135,,0.3866004073379048,0.5852333115130471,0.32312002944459406,0.16009662550316775,0.5311851238150068,,0.6231838918474192,0.5430166427724278,0.6224922560156585,-0.2077909752413191
